WikidataID,itemLabel,en_description,sitelinks
Q181015,Charleston County,"county in South Carolina, United States of America",45
Q188376,Hamilton County,"county in Tennessee, United States",43
Q302165,Hardin County,"county in Tennessee, United States",43
Q304065,Lee County,"county in South Carolina, United States",43
Q306343,Abbeville County,"county in South Carolina, United States",45
Q372373,Morgan County,"county in Tennessee, United States",44
Q384754,York County,"county in South Carolina, United States",42
Q404898,Aiken County,"county in South Carolina, United States",43
Q474999,Tipton County,"county in Tennessee, United States",43
Q475301,Blount County,"county in Tennessee, United States",43
Q484222,Sevier County,"county in south-central Utah, United States",45
Q484548,Tooele County,"county in northwestern Utah, United States",47
Q484556,Salt Lake County,"county in northern Utah, United States",47
Q484559,Uintah County,"county in northeastern Utah, United States",45
Q484563,Summit County,"county in northern Utah, United States",45
Q484577,Sanpete County,"county in central Utah, United States",44
Q488943,Cocke County,"county in Tennessee, United States",43
Q489007,Henry County,"county in Tennessee, United States",42
Q489056,Cumberland County,"county in Tennessee, United States",43
Q489377,Calhoun County,"county in South Carolina, United States",43
Q489420,Anderson County,"county in South Carolina, United States",43
Q489430,Decatur County,"county in Tennessee, United States",42
Q495090,Lancaster County,"county in South Carolina, United States",44
Q495096,Edgefield County,"county in South Carolina, United States",43
Q495105,Berkeley County,"county in South Carolina, United States of America",44
Q495682,Beaufort County,"county in South Carolina, United States",44
Q497200,Washington County,"county in Pennsylvania, United States",48
Q497216,Mercer County,"county in Pennsylvania, United States",43
Q497377,Chester County,"county in South Carolina, United States",43
Q497824,Allendale County,"county in South Carolina, United States",43
Q497871,Clarendon County,"county in South Carolina, United States",43
Q497880,Hampton County,"county in South Carolina, United States",44
Q497890,Bamberg County,"county in South Carolina, United States",43
Q497917,Barnwell County,"county in South Carolina, United States",43
Q501248,Union County,"county in Pennsylvania, United States",44
Q501256,Lawrence County,"county in Pennsylvania, United States",43
Q501270,Juniata County,"county in Pennsylvania, United States",45
Q501292,Luzerne County,"county in Pennsylvania, United States",43
Q501298,Perry County,"county in Pennsylvania, United States",44
Q501306,Sullivan County,"county in Pennsylvania, United States",44
Q501340,Potter County,"county in Pennsylvania, United States",43
Q501350,Lackawanna County,"county in Pennsylvania, United States",43
Q502210,Williamsburg County,"county in South Carolina, United States",42
Q502273,Greenville County,"county in South Carolina, United States",44
Q502278,Greenwood County,"county in South Carolina, United States",44
Q502285,Darlington County,"county in South Carolina, United States",43
Q502288,Horry County,"county in South Carolina, United States",42
Q502404,Dillon County,"county in South Carolina, United States",43
Q502411,Lexington County,"county in South Carolina, United States",44
Q502419,Chesterfield County,"county in South Carolina, United States",43
Q502431,Dorchester County,"county in South Carolina, United States of America",44
Q502447,Union County,"county in South Carolina, United States",42
Q502456,Marion County,"county in South Carolina, United States",43
Q502473,Colleton County,"county in South Carolina, United States",43
Q505975,Fairfield County,"county in South Carolina, United States",43
Q505980,Georgetown County,"county in South Carolina, United States",43
Q505987,Florence County,"county in South Carolina, United States",44
Q505993,Richland County,"county in South Carolina, United States",44
Q505999,McCormick County,"county in South Carolina, United States",41
Q506068,Orangeburg County,"county in South Carolina, United States",42
Q506162,Kershaw County,"county in South Carolina, United States",43
Q507488,Spartanburg County,"county in South Carolina, United States",43
Q508288,Laurens County,"county in South Carolina, United States",44
Q512816,Marlboro County,"county in South Carolina, United States",42
Q513775,Saluda County,"county in South Carolina, United States",42
Q513833,Oconee County,"county in South Carolina, United States",43
Q513905,Pickens County,"county in South Carolina, United States",42
Q513933,Sumter County,"county in South Carolina, United States",42
Q515177,Newberry County,"county in South Carolina, United States",42
Q619609,Cherokee County,"county in South Carolina, United States",43
Q781165,Lebanon County,"county in Pennsylvania, United States of America",45
Q24464,LaGrange County,"county in Indiana, United States",41
Q24645,Elkhart County,"county in Indiana, United States",42
Q24646,Steuben County,"county in Indiana, United States",41
Q24648,LaPorte County,"county in Indiana, United States",38
Q109815,Adams County,"county in Idaho, United States",43
Q109820,Ada County,"county in Idaho, United States",46
Q111298,Butte County,"county in Idaho, United States",42
Q111409,Maui County,"county in Hawaii, United States",48
Q111517,Kauai County,"county in Hawaii, United States",46
Q113017,Bannock County,"county in Idaho, United States",42
Q156448,Clark County,"county in Idaho, United States",41
Q164603,Floyd County,"county in Indiana, United States",42
Q175799,Clearwater County,"county in Idaho, United States",41
Q220005,Daviess County,"county in Indiana, United States",41
Q284840,Latah County,"county in Idaho, United States",42
Q483932,Bonner County,"county in Idaho, United States",41
Q483947,Cassia County,"county in Idaho, United States",43
Q486040,Washington County,"county in Idaho, United States",44
Q486133,Harris County,"county in Georgia, United States",44
Q486137,Jackson County,"county in Georgia, United States",42
Q486150,Clayton County,"county in Georgia, United States",45
Q486154,Worth County,"county in Georgia, United States",44
Q486167,Clinch County,"county in Georgia, United States",45
Q486179,Chattooga County,"county in Georgia, United States",44
Q486317,Wilkinson County,"county in Georgia, United States",42
Q486325,Douglas County,"county in Georgia, United States",44
Q486344,Marion County,"county in Georgia, United States",42
Q486348,Heard County,"county in Georgia, United States",44
Q486362,Houston County,"county in Georgia, United States",42
Q486386,Jefferson County,"county in Georgia, United States",43
Q486389,Floyd County,"county in Georgia, United States",42
Q486394,Chattahoochee County,"county in Georgia, United States",45
Q486398,DeKalb County,"county in Georgia, United States",46
Q486401,Crawford County,"county in Georgia, United States",45
Q486633,Fulton County,"county in Georgia, United States",47
Q486654,Dade County,"county in Georgia, United States",45
Q486659,Charlton County,"county in Georgia, United States",45
Q486664,Cherokee County,"county in Georgia, United States",45
Q486757,Early County,"county in Georgia, United States",42
Q486765,Greene County,"county in Georgia, United States",42
Q486791,Wilcox County,"county in Georgia, United States",42
Q486800,Pierce County,"county in Georgia, United States",43
Q486838,Barrow County,"county in Georgia, United States",45
Q486843,Bleckley County,"county in Georgia, United States",45
Q486848,Bryan County,"county in Georgia, United States",45
Q487016,Glynn County,"county in Georgia, United States",44
Q487692,Liberty County,"county in Georgia, United States",44
Q488166,Bulloch County,"county in Georgia, United States",46
Q488171,Bibb County,"county in Georgia, United States",45
Q488175,Brooks County,"county in Georgia, United States",46
Q488181,Bartow County,"county in Georgia, United States",46
Q488186,Appling County,"county in Georgia, United States",46
Q488194,Atkinson County,"county in Georgia, United States",45
Q488201,Banks County,"county in Georgia, United States",45
Q488206,Baldwin County,"county in Georgia, United States",46
Q488210,Butts County,"county in Georgia, United States",46
Q488219,Bacon County,"county in Georgia, United States",44
Q488224,Candler County,"county in Georgia, United States",44
Q488868,Berrien County,"county in Georgia, United States",45
Q490065,Gwinnett County,"county in Georgia, United States",45
Q491301,Hart County,"county in Georgia, United States",43
Q491508,Lee County,"county in Georgia, United States",43
Q491514,Webster County,"county in Georgia, United States",43
Q491519,Lincoln County,"county in Georgia, United States",42
Q491525,Oglethorpe County,"county in Georgia, United States",42
Q491529,Warren County,"county in Georgia, United States",42
Q491533,Pike County,"county in Georgia, United States",42
Q491537,Whitfield County,"county in Georgia, United States",42
Q491543,Stewart County,"county in Georgia, United States",42
Q491547,Union County,"county in Georgia, United States",43
Q491553,Peach County,"county in Georgia, United States",41
Q491556,Laurens County,"county in Georgia, United States",43
Q491759,Wilkes County,"county in Georgia, United States",42
Q491762,Wayne County,"county in Georgia, United States",42
Q492012,Hall County,"county in Georgia, United States",43
Q492016,Elbert County,"county in Georgia, United States",43
Q492021,Macon County,"county in Georgia, United States",42
Q492026,Oconee County,"county in Georgia, United States",43
Q492032,Dawson County,"county in Georgia, United States",45
Q492036,Dooly County,"county in Georgia, United States",43
Q492040,Lumpkin County,"county in Georgia, United States",42
Q492048,Muscogee County,"county in Georgia, United States",42
Q492053,Henry County,"county in Georgia, United States",43
Q492057,Irwin County,"county in Georgia, United States",44
Q492061,Grady County,"county in Georgia, United States",42
Q492066,McDuffie County,"county in Georgia, United States",42
Q492070,Lanier County,"county in Georgia, United States",43
Q492652,McIntosh County,"county in Georgia, United States",42
Q493024,Monroe County,"county in Georgia, United States",43
Q493029,Echols County,"county in Georgia, United States",44
Q493033,Long County,"county in Georgia, United States",42
Q493037,Decatur County,"county in Georgia, United States",43
Q493040,Jones County,"county in Georgia, United States",43
Q493044,Evans County,"county in Georgia, United States",43
Q493049,Lamar County,"county in Georgia, United States",43
Q493054,Gilmer County,"county in Georgia, United States",42
Q493071,Jeff Davis County,"county in Georgia, United States",42
Q493074,Murray County,"county in Georgia, United States of America",43
Q493079,Fannin County,"county in Georgia, United States",42
Q493083,Morgan County,"county in Georgia, United States",42
Q99,California,state of the United States of America,260
Q173,Alabama,state of the United States of America,225
Q724,Maine,state of the United States of America,202
Q759,New Hampshire,state of the United States of America,202
Q771,Massachusetts,state of the United States of America,215
Q779,Connecticut,state of the United States of America,208
Q782,Hawaii,"state of the United States of America, located on an archipelago in the Pacific Ocean",245
Q797,Alaska,state of the United States of America,238
Q812,Florida,state in the southeastern United States,235
Q816,Arizona,state of the United States of America,227
Q824,Oregon,state of the United States of America,211
Q829,Utah,state of the United States of America,210
Q1166,Michigan,state of the United States of America,204
Q1204,Illinois,state of the United States of America,218
Q1207,North Dakota,state of the United States of America,195
Q1211,South Dakota,state of the United States of America,198
Q1212,Montana,state of the United States of America,200
Q1214,Wyoming,least populous state of the United States of America,205
Q1221,Idaho,state of the United States of America,204
Q1223,Washington,state of the United States of America,206
Q1227,Nevada,state of the United States of America,215
Q1261,Colorado,state of the United States of America,218
Q1370,Virginia,state of the United States of America,220
Q1371,West Virginia,state of the United States of America,202
Q1384,New York,state of the United States of America,233
Q1387,Rhode Island,state of the United States of America,197
Q1391,Maryland,state of the United States of America,208
Q1393,Delaware,state of the United States of America,207
Q1397,Ohio,state of the United States of America,212
Q1400,Pennsylvania,state of the United States of America,220
Q1408,New Jersey,state of the United States of America,213
Q1415,Indiana,state of the United States of America,211
Q1428,Georgia,state of the United States of America,216
Q1439,Texas,state of the United States of America,240
Q1454,North Carolina,state of the United States of America,203
Q1456,South Carolina,state of the United States of America,200
Q1494,Mississippi,state of the United States of America,206
Q1509,Tennessee,state of the United States of America,210
Q1522,New Mexico,state of the United States of America,207
Q1527,Minnesota,state of the United States of America,207
Q1537,Wisconsin,state of the United States of America,210
Q1546,Iowa,state of the United States,208
Q1553,Nebraska,state of the United States of America,204
Q1558,Kansas,state of the United States of America,210
Q1581,Missouri,state of the United States of America,205
Q1588,Louisiana,state in the southern United States,211
Q1603,Kentucky,state of the United States of America,201
Q1612,Arkansas,state of the United States of America,209
Q1649,Oklahoma,state of the United States of America,208
Q16551,Vermont,state of the United States of America,206
Q353108,Addison County,"county in Vermont, United States",42
Q490306,Jackson County,"county in Tennessee, United States",45
Q490318,Anderson County,"county in Tennessee, United States",43
Q490322,Lincoln County,"county in Tennessee, United States",40
Q494634,Smith County,"county in Tennessee, United States",43
Q494636,McMinn County,"county in Tennessee, United States",43
Q494716,Moore County,"county in Tennessee, United States",44
Q494751,Overton County,"county in Tennessee, United States",43
Q494755,Madison County,"county in Tennessee, United States",42
Q494760,Fentress County,"county in Tennessee, United States",43
Q494768,Jefferson County,"county in Tennessee, United States",44
Q494771,Lake County,"county in Tennessee, United States",42
Q494774,Warren County,"county in Tennessee, United States",43
Q494776,Pickett County,"county in Tennessee, United States",43
Q494791,Campbell County,"county in Tennessee, United States",42
Q494794,DeKalb County,"county in Tennessee, United States",41
Q494799,Chester County,"county in Tennessee, United States",42
Q494803,Bradley County,"county in Tennessee, United States",42
Q494806,Benton County,"county in Tennessee, United States",42
Q494810,Cannon County,"county in Tennessee, United States",42
Q494815,Dickson County,"county in Tennessee, United States",42
Q494818,Clay County,"county in Tennessee, United States",43
Q494822,Bledsoe County,"county in Tennessee, United States",41
Q494905,Carroll County,"county in Tennessee, United States",43
Q494970,Wayne County,"county in Tennessee, United States",43
Q494990,Carter County,"county in Tennessee, United States",42
Q494998,Franklin County,"county in Tennessee, United States",43
Q495003,Knox County,"county in Tennessee, United States",45
Q495006,Monroe County,"county in Tennessee, United States",44
Q495013,Coffee County,"county in Tennessee, United States",42
Q495017,Claiborne County,"county in Tennessee, United States",43
Q495022,Crockett County,"county in Tennessee, United States",43
Q495031,Henderson County,"county in Tennessee, United States",42
Q495037,Washington County,"county in Tennessee, United States",46
Q495043,Robertson County,"county in Tennessee, United States",42
Q495045,Putnam County,"county in Tennessee, United States",43
Q495052,Bedford County,"county in Tennessee, United States",41
Q495059,Hancock County,"county in Tennessee, United States",43
Q495067,Johnson County,"county in Tennessee, United States",43
Q495072,Cheatham County,"county in Tennessee, United States",42
Q495078,Dyer County,"county in Tennessee, United States",42
Q495448,Marshall County,"county in Tennessee, United States",44
Q501563,White County,"county in Tennessee, United States",42
Q501568,Unicoi County,"county in Tennessee, United States",40
Q501602,Shelby County,"county in Tennessee, United States",46
Q501606,Wilson County,"county in Tennessee, United States",42
Q501914,Sevier County,"county in Tennessee, United States",42
Q501918,Sullivan County,"county in Tennessee, United States",43
Q501927,Loudon County,"county in Tennessee, United States",43
Q501935,Union County,"county in Tennessee, United States",44
Q501939,Trousdale County,"county in Tennessee, United States",42
Q501948,Williamson County,"county in Tennessee, United States",45
Q501954,Stewart County,"county in Tennessee, United States",42
Q501959,Weakley County,"county in Tennessee, United States",42
Q501964,Van Buren County,"county in Tennessee, United States",42
Q501968,Marion County,"county in Tennessee, United States",43
Q501974,Obion County,"county in Tennessee, United States",42
Q501976,Perry County,"county in Tennessee, United States",42
Q501982,McNairy County,"county in Tennessee, United States",41
Q502047,Hickman County,"county in Tennessee, United States",43
Q502050,Polk County,"county in Tennessee, United States",45
Q502054,Scott County,"county in Tennessee, United States",43
Q502069,Haywood County,"county in Tennessee, United States",44
Q502072,Macon County,"county in Tennessee, United States",43
Q502077,Lewis County,"county in Tennessee, United States",42
Q502342,Hamblen County,"county in Tennessee, United States",42
Q502345,Montgomery County,"county in Tennessee, United States",43
Q502348,Rutherford County,"county in Tennessee, United States",42
Q502351,Sequatchie County,"county in Tennessee, United States",42
Q502356,Meigs County,"county in Tennessee, United States",42
Q502360,Fayette County,"county in Tennessee, United States",43
Q502364,Lauderdale County,"county in Tennessee, United States",42
Q502368,Houston County,"county in Tennessee, United States",42
Q502373,Grainger County,"county in Tennessee, United States",41
Q502377,Rhea County,"county in Tennessee, United States",41
Q502380,Roane County,"county in Tennessee, United States",45
Q502386,Grundy County,"county in Tennessee, United States",42
Q502393,Maury County,"county in Tennessee, United States",42
Q502397,Humphreys County,"county in Tennessee, United States",43
Q502400,Hawkins County,"county in Tennessee, United States",42
Q502428,Greene County,"county in Tennessee, United States",42
Q502437,Hardeman County,"county in Tennessee, United States",42
Q502442,Gibson County,"county in Tennessee, United States",42
Q502479,Giles County,"county in Tennessee, United States",42
Q505380,Washington County,"county in Vermont, United States",45
Q505405,Lamoille County,"county in Vermont, United States",41
Q505444,Orange County,"county in Vermont, United States",44
Q505968,Lawrence County,"county in Tennessee, United States",41
Q506175,Sumner County,"county in Tennessee, United States",42
Q509770,Chittenden County,"county in Vermont, United States",44
Q509826,Essex County,"county in Vermont, United States",43
Q509880,Franklin County,"county in Vermont, United States",45
Q511647,Bennington County,"county in Vermont, United States",42
Q513758,Orleans County,"one of the four northernmost counties in Vermont, United States",45
Q513878,Rutland County,"county in Vermont, United States",42
Q513994,Windsor County,"county in Vermont, United States",43
Q515205,Caledonia County,"county in Vermont, United States",41
Q1124720,Grand Isle County,"county in Vermont, United States",43
Q1177705,Davidson County,"county in Tennessee, United States",46
Q17174784,Windham County,"county in Vermont, United States",43
Q112220,Douglas County,"county in Kansas, United States",42
Q168144,Logan County,"county in Kansas, United States",44
Q181325,Labette County,"county in Kansas, United States",41
Q247715,Meade County,"county in Kansas, United States",42
Q248521,Sherman County,"county in Kansas, United States",42
Q257334,Jefferson County,"county in Kansas, United States",44
Q304289,Miami County,"county in Indiana, United States",41
Q304671,Washington County,"county in Indiana, United States",43
Q351808,Adams County,"county in Indiana, United States",42
Q366871,Scott County,"county in Indiana, United States",42
Q367632,Newton County,"county in Indiana, United States",39
Q373886,Washington County,"county in Kansas, United States",45
Q374200,Wichita County,"county in Kansas, United States",42
Q374256,Wilson County,"county in Kansas, United States",42
Q374334,Osborne County,"county in Kansas, United States",41
Q374342,Morris County,"county in Kansas, United States",42
Q374358,Miami County,"county in Kansas, United States",42
Q374382,Sheridan County,"county in Kansas, United States",42
Q486054,Camas County,"county in Idaho, United States",41
Q486078,Canyon County,"county in Idaho, United States",42
Q486336,Elmore County,"county in Idaho, United States",41
Q486357,Boise County,"county in Idaho, United States",41
Q486366,Boundary County,"county in Idaho, United States",41
Q486372,Bear Lake County,"county in Idaho, United States",41
Q486376,Benewah County,"county in Idaho, United States",41
Q486380,Bonneville County,"county in Idaho, United States",41
Q486994,Lincoln County,"county in Idaho, United States",42
Q487334,Hawaii County,"county in Hawaii, United States",47
Q487415,Lemhi County,"county in Idaho, United States",41
Q487704,Honolulu County,"county in Hawaii, United States",46
Q488481,Caribou County,"county in Idaho, United States",41
Q488512,Custer County,"county in central Idaho, United States",41
Q488548,Bingham County,"county in Idaho, United States",42
Q488582,Blaine County,"county in Idaho, United States",41
Q491052,Minidoka County,"county in Idaho, United States",43
Q491068,Teton County,"county in Idaho, United States",42
Q491073,Lewis County,"county in Idaho, United States",41
Q491311,Power County,"county in Idaho, United States",42
Q491316,Owyhee County,"county in Idaho, United States",42
Q491327,Valley County,"county in Idaho, United States",41
Q491331,Oneida County,"county in Idaho, United States",41
Q491339,Twin Falls County,"county in Idaho, United States",41
Q491432,Payette County,"county in Idaho, United States",42
Q491456,Madison County,"county in Idaho, United States",42
Q493088,Carroll County,"county in Georgia, United States",46
Q493092,Forsyth County,"county in Georgia, United States",44
Q493102,Mitchell County,"county in Georgia, United States",42
Q493107,Miller County,"county in Georgia, United States",42
Q493112,Hancock County,"county in Georgia, United States",43
Q493125,Montgomery County,"county in Georgia, United States",42
Q493134,Lowndes County,"county in Georgia, United States",43
Q494460,Kootenai County,"county in Idaho, United States",41
Q494480,Idaho County,"county in Idaho, United States",41
Q494494,Franklin County,"county in Idaho, United States",43
Q494508,Fremont County,"county in Idaho, United States",44
Q494514,Gem County,"county in Idaho, United States",40
Q494518,Shoshone County,"county in Idaho, United States",42
Q494526,Jefferson County,"county in Idaho, United States",43
Q494536,Jerome County,"county in Idaho, United States",42
Q494546,Kalawao County,"county in Hawaii, United States",46
Q494569,Nez Perce County,"county in Idaho, United States",41
Q494575,Gooding County,"county in Idaho, United States",41
Q498286,Washington County,"county in Georgia, United States",43
Q498295,Troup County,"county in Georgia, United States",42
Q498301,Pulaski County,"county in Georgia, United States",41
Q498307,Randolph County,"county in Georgia, United States",41
Q498312,Walton County,"county in Georgia, United States",43
Q498319,Richmond County,"county in Georgia, United States",42
Q498321,Walker County,"county in Georgia, United States",43
Q498327,Thomas County,"county in Georgia, United States",41
Q498332,Wheeler County,"county in Georgia, United States",42
Q498336,Turner County,"county in Georgia, United States",42
Q498341,Putnam County,"county in Georgia, United States",42
Q498346,Tift County,"county in Georgia, United States",42
Q498353,Ware County,"county in Georgia, United States",42
Q498356,Talbot County,"county in Georgia, United States of America",41
Q498362,Stephens County,"county in Georgia, United States",42
Q498372,Seminole County,"county in Georgia, United States",41
Q498377,Upson County,"county in Georgia, United States",42
Q498395,Polk County,"county in Georgia, United States",43
Q498621,Rockdale County,"county in Georgia, United States",41
Q498675,Pickens County,"county in Georgia, United States",42
Q498684,Quitman County,"county in Georgia, United States",41
Q501096,Habersham County,"county in Georgia, United States",42
Q501101,Newton County,"county in Georgia, United States",43
Q501115,Fayette County,"county in Georgia, United States",45
Q501140,Paulding County,"county in Georgia, United States",42
Q501151,Meriwether County,"county in the state of Georgia, United States",41
Q503071,Treutlen County,"county in Georgia, United States",40
Q503076,Sumter County,"county in Georgia, United States",42
Q503486,Spalding County,"county in Georgia, United States",42
Q503492,Terrell County,"county in Georgia, United States",42
Q503511,Screven County,"county in Georgia, United States",41
Q503538,Towns County,"county in Georgia, United States",41
Q503546,Rabun County,"county in Georgia, United States",42
Q503551,Twiggs County,"county in Georgia, United States",42
Q505299,Taylor County,"county in Georgia, United States",42
Q505310,Tattnall County,"county in Georgia, United States",41
Q544539,Haralson County,"county in Georgia, United States",42
Q691614,Telfair County,"county in Georgia, United States",41
Q49289,Accomack County,"county in Virginia, United States",43
Q49290,Northampton County,"county in Virginia, United States of America",39
Q107126,Arlington County,"urban area in Virginia, United States; part of Washington metropolitan area",69
Q108861,King County,"county in the state of Washington, United States",53
Q110403,Snohomish County,"county in the state of Washington, United States",45
Q111540,Kittitas County,"county in the state of Washington, United States",42
Q111904,Mason County,"county in the state of Washington, United States",43
Q113773,Thurston County,"county in the state of Washington, United States",43
Q163097,Greene County,"county in Virginia, United States",42
Q182112,Essex County,"county in Virginia, United States",41
Q183263,Prince William County,"county in Virginia, United States",44
Q285625,Augusta County,"county in Virginia, United States",43
Q335121,Gloucester County,"county in Virginia, United States",42
Q336948,Mathews County,"county in Virginia, United States",39
Q337067,King and Queen County,"county in Virginia, United States",40
Q337204,King William County,"county in Virginia, United States",38
Q337270,New Kent County,"county in Virginia, United States",38
Q337348,Charles City County,"county in Virginia, United States",40
Q337688,James City County,"county in Virginia, United States",41
Q337776,Prince George County,"county in Virginia, United States",38
Q337915,Southampton County,"county in Virginia, United States",41
Q338052,Isle of Wight County,"county in Virginia, United States",40
Q340591,Sussex County,"county in Virginia, United States",39
Q340605,Greensville County,"county in Virginia, United States",39
Q340606,Dinwiddie County,"county in Virginia, United States",41
Q340608,Chesterfield County,"county in Virginia, United States",42
Q341639,Henrico County,"county in Virginia, United States",42
Q341679,Hanover County,"county in Virginia, United States",40
Q341708,Caroline County,"county in Virginia, United States",42
Q341755,Stafford County,"county in Virginia, United States",44
Q341865,Middlesex County,"county in Virginia, United States",39
Q341915,Fairfax County,"county in Virginia, United States",48
Q378896,Smyth County,"county in Virginia, United States",39
Q427732,Charlotte County,"county in Virginia, United States",41
Q461562,Amelia County,"county in Virginia, United States",42
Q470626,Amherst County,"county in Virginia, United States",43
Q488653,Albemarle County,"county in Virginia, United States",42
Q488675,Alleghany County,"county in Virginia, United States",45
Q488917,Carroll County,"county in Virginia, United States",42
Q490325,Appomattox County,"county in Virginia, United States",41
Q494180,Brunswick County,"county in Virginia, United States",43
Q494216,Bedford County,"county in Virginia, United States",42
Q494413,Westmoreland County,"county in Virginia, United States",44
Q495112,Bland County,"county in Virginia, United States",40
Q495116,Cumberland County,"county in Virginia, United States",42
Q495120,Montgomery County,"county in Virginia, United States",43
Q495132,Botetourt County,"county in Virginia, United States",42
Q495142,Clarke County,"county in Virginia, United States",44
Q495154,Culpeper County,"county in Virginia, United States",42
Q495165,Bath County,"county in Virginia, United States",41
Q495169,Dickenson County,"county in Virginia, United States",41
Q495171,Campbell County,"county in Virginia, United States",41
Q495181,Buchanan County,"county in Virginia, United States",42
Q495185,Craig County,"county in Virginia, United States",44
Q495204,Buckingham County,"county in Virginia, United States",42
Q495310,Loudoun County,"county in Virginia, United States",44
Q502014,Fluvanna County,"county in Virginia, United States",41
Q502021,Frederick County,"county in Virginia, United States",42
Q502031,Floyd County,"county in Virginia, United States",41
Q502036,Franklin County,"county in Virginia, United States",42
Q502207,Grayson County,"county in Virginia, United States",41
Q502213,Fauquier County,"county in Virginia, United States",41
Q505292,Northumberland County,"county in Virginia, United States",36
Q505834,Scott County,"county in Virginia, United States",42
Q505841,Henry County,"county in Virginia, United States",42
Q505854,Richmond County,"county in Virginia, United States",39
Q505861,Highland County,"county in Virginia, United States",41
Q505884,Prince Edward County,"county in Virginia, United States",41
Q505886,Halifax County,"county in Virginia, United States",41
Q505941,Lancaster County,"county in Virginia, United States",40
Q506187,York County,"county in Virginia, United States",41
Q506191,Goochland County,"county in Virginia, United States",39
Q506197,Tazewell County,"county in Virginia, United States",40
Q506202,Spotsylvania County,"county in Virginia, United States",39
Q506209,Surry County,"county in Virginia, United States",41
Q506225,Orange County,"county in Virginia, United States",39
Q507117,Russell County,"county in Virginia, United States",39
Q508192,Lunenburg County,"county in Virginia, United States",40
Q510885,Mecklenburg County,"county in Virginia, United States",40
Q510915,Washington County,"county in Virginia, United States",43
Q510920,Rappahannock County,"county in Virginia, United States",38
Q510934,Warren County,"county in Virginia, United States",42
Q510947,Shenandoah County,"county in Virginia, United States",38
Q513744,Pittsylvania County,"county in Virginia, United States",38
Q513792,Powhatan County,"county in Virginia, United States",39
Q513805,Rockbridge County,"county in Virginia, United States",37
Q513818,Page County,"county in Virginia, United States",40
Q513891,Madison County,"county in Virginia, United States",39
Q513919,Rockingham County,"county in Virginia, United States",40
Q513950,Wythe County,"county in Virginia, United States",40
Q513968,Roanoke County,"county in Virginia, United States",38
Q513982,Wise County,"county in Virginia, United States",40
Q514008,Lee County,"county in Virginia, United States",39
Q514024,Patrick County,"county in Virginia, United States",38
Q514038,Pulaski County,"county in Virginia, United States",40
Q515150,Nelson County,"county in Virginia, United States of America",40
Q515166,Louisa County,"county in Virginia, United States",42
Q515220,Nottoway County,"county in Virginia, United States",38
Q951290,Giles County,"county in Virginia, United States",43
Q2613700,King George County,"county in Virginia, United States",38
Q374404,Phillips County,"county in Kansas, United States",42
Q426746,Sullivan County,"county in Indiana, United States",42
Q431826,Shelby County,"county in Indiana, United States",43
Q493443,Allen County,"county in Indiana, United States",44
Q498613,DeKalb County,"county in Indiana, United States",42
Q499542,Clay County,"county in Indiana, United States",43
Q499547,Boone County,"county in Indiana, United States",43
Q499551,Brown County,"county in Indiana, United States",41
Q502640,Pulaski County,"county in Indiana, United States",40
Q502933,Vermillion County,"county in Indiana, United States",42
Q502959,Wayne County,"county in Indiana, United States",42
Q503093,Warrick County,"county in Indiana, United States",42
Q503478,Wells County,"county in Indiana, United States",42
Q504385,Bartholomew County,"county in Indiana, United States",41
Q504422,Carroll County,"county in Indiana, United States",43
Q504441,Clark County,"county in Indiana, United States",42
Q504445,Benton County,"county in Indiana, United States",43
Q505272,Blackford County,"county in Indiana, United States",41
Q505276,Cass County,"county in Indiana, United States",42
Q505305,Wabash County,"county in Indiana, United States",41
Q505333,Vanderburgh County,"county in Indiana, United States",41
Q505354,Fountain County,"county in Indiana, United States",40
Q506145,Henry County,"county in Indiana, United States",42
Q506151,Hamilton County,"county in Indiana, United States",42
Q506157,Fulton County,"county in Indiana, United States",42
Q506168,Gibson County,"county in Indiana, United States",42
Q506172,Hancock County,"county in Indiana, United States",43
Q506181,Greene County,"county in Indiana, United States of America",43
Q506230,Marion County,"county in Indiana, United States",45
Q506376,Kosciusko County,"county in Indiana, United States",41
Q506479,Martin County,"county in Indiana, United States",41
Q506489,Hendricks County,"county in Indiana, United States",41
Q506498,Harrison County,"county in Indiana, United States",42
Q506506,Fayette County,"county in Indiana, United States",42
Q506512,Rush County,"county in Indiana, United States",42
Q506525,Noble County,"county in Indiana, United States",42
Q506531,Putnam County,"county in Indiana, United States",41
Q506538,Parke County,"county along the Wabash River, in Indiana, United States",41
Q506547,Ripley County,"county in Indiana, United States",41
Q506552,Randolph County,"county in Indiana, United States",41
Q506557,Madison County,"county in Indiana, United States",42
Q506563,Johnson County,"county in Indiana, United States",43
Q506574,Jay County,"county in Indiana, United States",41
Q506722,Grant County,"county in Indiana, United States",41
Q506727,Ohio County,"county in Indiana, United States",42
Q506752,Porter County,"county in Indiana, United States",38
Q506768,Jasper County,"county in Indiana, United States",39
Q506772,Jackson County,"county in Indiana, United States",42
Q506779,Franklin County,"county in Indiana, United States",42
Q507281,Spencer County,"county in Indiana, United States",41
Q507294,White County,"county in Indiana, United States",41
Q507308,Union County,"county in Indiana, United States",42
Q507321,Warren County,"county in Indiana, United States",42
Q507336,Tipton County,"county in Indiana, United States",42
Q507353,Howard County,"county in Indiana, United States",43
Q507365,Tippecanoe County,"county in the northwest quadrant of Indiana, United States",41
