WikidataID,itemLabel,en_description,sitelinks
Q9685,"Diana, Princess of Wales",member of the British royal family; first wife of Prince Charles (1961â1997),126
Q107404370,Andrew Whitley,"Journalist, analyst and strategist",0
Q6408379,Kim Bolduc,UN official,2
Q4755770,Andrei Dapkiunas,Belarusian diplomat,5
Q42410,Evo Morales,President of Bolivia from 2006 to 2019,116
Q57665,Jens Stoltenberg,"34th Prime Minister of Norway, 13th Secretary-General of NATO",96
Q6836444,Michel Kazatchkine,French physician & academic,6
Q319547,Walter Veltroni,Italian politician,39
Q2494,Benedict XVI,pope of the Catholic Church from 2005 to 2013,192
Q1692092,Johan C. Verbeke,Belgian politician,5
Q1523925,Julia Marton-LefÃ¨vre,French conservationist,3
Q103598,Luc Montagnier,French virologist and joint recipient of the Nobel Prize of Physiology or Medicine (2008),68
Q1723655,Kandeh Yumkella,Director General of UNIDO,5
Q3188007,Judith Rodin,President of Rockefeller Foundation,8
Q7679127,Taleb Rifai,Secretary-General of the United Nation's World Tourism Organization,5
Q130523,Ahmedou Ould-Abdallah,Mauritanian diplomat,6
Q3568730,William Joseph McDonough,American businessman (1934-2018),5
Q206479,Ãmile Lahoud,11th President of Lebanon,44
Q959635,Andrew Young,"American politician, diplomat, activist and pastor from Georgia",25
Q732804,Tommy Thompson,United States Republican politician,22
Q178027,Donald Kaberuka,Rwandan economist,9
Q483290,Boris TadiÄ,3rd President of Serbia,73
Q16149935,Flavia Pansieri,United Nations Deputy High Commissioner for Human Rights Management.,5
Q329,Nicolas Sarkozy,23rd president of the French Republic,185
Q363079,Richard Lugar,American politician (1932-2019),32
Q238529,Suzanne Mubarak,former First Lady of Egypt,26
Q16597,Jiang Zemin,former General Secretary of the Chinese Communist Party (CCP),85
Q5301942,Douglas Roche,Canadian politician,3
Q2551,Johannes Rau,president of Germany from 1 July 1999 until 30 July 2004,74
Q366255,Bertrand Piccard,Swiss balloonist and psychiatrist,31
Q206505,Adolfo PÃ©rez Esquivel,"Argentine activist, born 1931",57
Q4707601,Alan Reich,American activist,1
Q43723,Benjamin Netanyahu,9th Prime Minister of Israel,137
Q11256,Fidel Castro,"Cuban politician, revolutionary and dictator",196
Q216608,Bob Geldof,"Irish singer-songwriter, author and political activist (born 1951)",53
Q12470772,Adrianus Mooy,Indonesian economist,3
Q10309548,JosÃ© Gregori,Brazilian writer,3
Q16187008,Georg Charpentier,UN official,1
Q16980924,Mari Simonen,United Nations official,1
Q9696,John F. Kennedy,president of the United States from 1961 to 1963,224
Q1316,Saddam Hussein,"Iraqi president, army officer and Baathist politician",156
Q163225,Sonia Gandhi,Indian politician,81
Q49325,Albert Schweitzer,"French-German physician, theologian, musician, and philosopher (1875â1965)",113
Q6294,Hillary Clinton,American politician and First Lady of the United States (1993-2001),176
Q4753833,Anders Johnsson,Swedish jurist,2
Q2524395,Fausto Pocar,Italian jurist,9
Q948143,JosÃ© Ãngel GurrÃ­a,Mexican economist and diplomat,17
Q3746439,Flavia Lattanzi,Italian academician and jurist,7
Q7344537,Robert Fremr,Czech judge of Supreme court of the CR,9
Q14856058,Taghreed Hikmat,Jordanian judge (born 1945),9
Q5258247,Sir Dennis Byron,Saint Kitts and Nevis judge,3
Q14628170,Frederik Harhoff,"Danish legal scholar, ICTY judge",6
Q4807567,Asoka de Silva,Sri Lankan judge,3
Q2617593,Franko SimatoviÄ,Serbian intelligence officer,8
Q601378,Antonio Cassese,Italian judge,14
Q215569,Alain JuppÃ©,92nd Prime Minister of France,52
Q6370865,Karin Landgren,Swedish diplomat,2
Q6914890,Morton I. Abramowitz,American diplomat,4
Q1131546,Ãscar ElÃ­as Biscet,Cuban activist,8
Q382485,Richard N. Haass,American diplomat,11
Q1937445,Minni Minnawi,Sudanese leader,8
Q93181,Ehud Olmert,"Israeli politician, prime minister of Israel",83
Q310588,Dennis Kucinich,American politician in Ohio (born 1946),40
Q567,Angela Merkel,chancellor of Germany from 2005 to 2021,205
Q59155933,Michael Deland,American politician,1
Q111601162,Jagdish Gandhi,Indian politician and Educationist,1
Q318493,Najib Mikati,Lebanese businessman and politician,48
Q57553,Mohammed VI,King of Morocco (1999â),95
Q5435270,Farid Zarif,UN special representative,5
Q134068,Nawaz Sharif,"Former Pakistani three time Prime Minister, businessman and politician",77
Q4364360,Derek Plumbly,British diplomat,3
Q297825,Å½eljko KomÅ¡iÄ,Bosnian Croat politician,44
Q57718,Carlos Gomes JÃºnior,Prime Minister of Guinea-Bissau,26
Q191060,Manuel Zelaya,former President of Honduras,57
Q34448,Mahmoud Ahmadinejad,Sixth President of Iran,138
Q1220,Giorgio Napolitano,11th President of Italy,109
Q238774,Moza bint Nasser Al Missned,wife of Sheikh Hamad bin Khalifa Al Thani,26
Q193148,Fatmir Sejdiu,President of Kosovo,49
Q355468,Ali Mohammed Ghedi,Somalian politician,22
Q333261,Andrew Mitchell,British politician (born 1956),14
Q7071477,NÃ©stor Osorio LondoÃ±o,"Lawyer, diplomat",4
Q38111,Leonardo DiCaprio,American actor and film producer,133
Q111568799,Jean-Paul Laborde,,1
Q92459,Gernot Erler,German politician,8
Q312724,Robert Zoellick,11th President of the World Bank Group,37
Q385437,Dominique Strauss-Kahn,French economist,65
Q125728,Konrad Osterwalder,"Swiss mathematician and physicist. Ex-Rector, United Nations University and Under Secretary-General of the United Nations",7
Q236402,Diane Sawyer,American journalist,31
Q1538702,Gotabaya Rajapaksa,President of Sri Lanka from 2019 to 2022,50
Q7083188,Olav KjÃ¸rven,United Nations official,2
Q89212602,Mohamed Haider,researcher,0
Q3665467,Cesare Maria Ragaglini,Italian diplomat,4
Q57467,JÃ¡nos Ãder,President of Hungary (2012â2022),76
Q237797,Connie Hedegaard,Danish politician,25
Q26923392,Abul Kalam Abdul Momen,bangladeshI Minister of Foreign Affairs,7
Q167846,Zayed bin Sultan Al Nahyan,Sheikh of Abu Dhabi (1918-2004),49
Q110812967,Csaba KÅrÃ¶si,Hungarian diplomat,2
Q214803,Peter Wittig,German diplomat,7
Q111575340,Itai Madamombe,,1
Q57600,Nguyá»n Táº¥n DÅ©ng,Prime Minister of Vietnam,49
Q6893185,Mohammed Loulichki,Moroccan diplomat,3
Q5606807,Gregory B. Starr,United Nations official,2
Q57530,Gurbanguly Berdimuhamedow,Turkmen politician,89
Q10648,Gordon Brown,Prime Minister of the United Kingdom from 2007 to 2010,123
Q3918330,Zahir Tanin,Afghan diplomat,8
Q5936445,Susana Malcorra,Argentine UN official,14
Q722499,Claudio Graziano,Italian general,13
Q101137,Yasuo Fukuda,91st Prime Minister of Japan,75
Q6833716,Michael R. Meyer,American journalist and writer,2
Q313994,Guillaume Kigbafori Soro,Ivorian politician,30
Q57416,Joseph Kabila,President of the Democratic Republic of the Congo from 2001 up to 2018,75
Q6892145,Mohammad Khazaee,Iranian diplomat,6
Q5655835,Hardeep Singh Puri,Indian diplomat,7
Q18685757,Maria do Valle Ribeiro,UN official,1
Q946,Donald Tusk,"Polish politician, former President of the European Council, and former Prime Minister of Poland",98
Q32732,Malala Yousafzai,Pakistani children's education activist,132
Q446445,Grete Faremo,Norwegian jurist and politician,17
Q58290,Marty Natalegawa,Indonesian ambassador,16
Q16729902,Sandra HonorÃ©,United Nations official,1
Q6933478,Mukhisa Kituyi,Secretary-General of the United Nations Conference on Trade and Development,6
Q8063978,Zachary Muburi-Muita,Kenyan diplomat,1
Q2512092,Brice Lalonde,French politician,10
Q5408522,EugÃ¨ne-Richard Gasana,Rwandan diplomat,3
Q12152236,Yuriy A. Sergeyev,Ukrainian diplomat and politician,10
Q9009149,InÃ©s Alberdi,Spanish sociologist,4
Q4867816,Baso Sangqu,diplomat,1
Q4840788,Bader Al-Dafa,Qatari diplomat,2
Q14630414,Guy Delvoie,Belgian lawyer,1
Q16090635,Yoon Suk-yeol,"South Korean politician, 13th President of South Korea",48
Q57512,Michel Martelly,"President of Haiti, musician",43
Q1253,Ban Ki-moon,8th Secretary-General of the United Nations,145
Q22316,John Kerry,68th United States Secretary of State,106
Q484005,Alexander Vershbow,American diplomat,11
Q12182638,Iyad bin Amin Madani,Saudi Arabian politician and journalist,9
Q16842428,Peter Thomas Drennan,UN official,1
Q7192300,Pierre KrÃ¤henbÃ¼hl,Swiss refugee agency official,7
Q6791184,Matthew Rycroft,British diplomat,8
Q7943783,Vyacheslav Dolgov,Soviet diplomat,5
Q7327508,Richard Lussick,Samoan judge,1
Q5241353,David Yau Yau,Leader of Murle rebellion,1
Q2083573,Royal Norwegian Navy,maritime warfare branch of Norway's military,26
Q828422,Hellenic Armed Forces,combined military forces of Greece,24
Q98,Pacific Ocean,"ocean between Asia, Australia and the Americas",252
Q2382750,Ministry of Defence,Belgian government ministry responsible for military and national defense matters,7
Q13924,Adriatic Sea,body of water,138
Q152058,Denmark Strait,oceanic strait between Greenland to its northwest and Iceland to its southeast,74
Q149964,Eurogroup,informal body of ministers of the euro area member states,32
Q320599,vertical takeoff and landing aircraft,aircraft capable of taking off and landing vertically,36
Q422404,Government of Canada,federal government of Canada,23
Q792296,Belgian Navy,naval warfare branch of the Belgian Armed Forces,14
Q171328,Charter of the United Nations,1945 foundational treaty of the United Nations,101
Q174423,National Front for the Liberation of South Vietnam,revolutionary organization active in South Vietnam and Cambodia from 1960 to 1977,60
Q8663,Korean War,1950-1953 war between North and South Korea,130
Q54954590,United Nations Disarmament Commission,,1
Q27611,Central America,region of North America,194
Q2079,Leipzig,"largest city in Saxony, Germany",158
Q12837,Iberian Peninsula,peninsula located in the extreme southwest of Europe,146
Q170693,KeflavÃ­k,town in Iceland,74
Q207989,Southern Italy,Economic macroregion of Italy,55
Q81126,Manchuria,geographic region in Northeast Asia,99
Q172771,Royal Navy,naval warfare force of the United Kingdom,66
Q176,Quebec,province of Canada,188
Q1028,Morocco,sovereign state in North Africa,295
Q2119820,Ministry of Defence,"Dutch government ministry responsible for military, veterans, and national defense matters",11
Q12812337,Ministry of National Defence,Turkish government ministry responsible for military and national defence affairs,11
Q1530,Baghdad,capital city of Iraq,235
Q212,Ukraine,country in Eastern Europe,359
Q1046643,Anatolian plateau,the inner part of Asia Minor Highlands in Turkey,15
Q173620,North Aegean Region,one of the 13 regions of Greece,67
Q25220,Swiss Alps,portion of the Alps mountain range that lies within Switzerland,35
Q5061539,Central Office of Information,former marketing and communications agency for the government of United Kingdom,1
Q991055,Milford Haven,"town and community in Pembrokeshire, Wales",33
Q3489927,2002 Prague summit,NATO summit,9
Q64,Berlin,"federal state, capital and largest city of Germany",310
Q1194,Schleswig-Holstein,state in Northern Germany,160
Q654842,British Army of the Rhine,inactive geographical command of the British Army,17
Q12892,Antwerp,"municipality in the province of Antwerp, Belgium",146
Q2649176,Allied Forces Baltic Approaches,military unit,5
Q12193,Brest,"port city in the FinistÃ¨re department, Brittany, France",109
Q1460,Sicily,region of Italy,181
Q181982,Western Hemisphere,the half of Earth which lies west of the prime meridian and east of the antimeridian,74
Q1239,Indian Ocean,"ocean between Africa, Asia, Oceania and Antartica",233
Q304134,Air Component,air warfare branch of Belgian Armed Forces,21
Q1693,North Sea,marginal sea of the Atlantic Ocean,175
Q2141,Halifax,"capital city of the province of Nova Scotia, Canada",118
Q520693,United States Air Forces in Europe â Air Forces Africa,United States Air Force major command,15
Q34575,Aegean Sea,"part of the Mediterranean Sea, between the Greek mainland, the Turkish mainland, Crete, and Rhodes",135
Q18869,Caucasus,"region in Eurasia bordered on the south by Iran, on the southwest by Turkey, on the west by the Black Sea, on the east by the Caspian Sea, and on the north by Russia",152
Q1055,Hamburg,city and federal state in the North of Germany,215
Q35600,Ural Mountains,mountain range in Russia,126
Q11781252,Military Assistance Advisory Group,,5
Q11223,United States Air Force,air service branch of the United States Armed Forces,76
Q6583,Sahara,desert on the African continent,205
Q34675,Persian Gulf,extension of the Indian Ocean,140
Q11708,Southeast Asia,south-eastern region of Asia,159
Q3563983,Northern Greece,NUTS Region of Greece,17
Q7785,Commonwealth of Nations,political association of mostly former British Empire territories,142
Q1123768,Royal Netherlands Army,land branch of the Netherlands Armed Forces,14
Q229,Cyprus,sovereign state situated on an island in the Eastern Mediterranean Sea,302
Q270,Warsaw,capital and largest city of Poland,267
Q649,Moscow,capital and most populous city of Russia,322
Q30,United States of America,country in North America,396
Q36600,The Hague,"municipality in the Netherlands, seat of the Dutch government",167
Q33946,Czechoslovakia,"country in Central Europe, 1918â1992",149
Q219,Bulgaria,country in Southeast Europe,336
Q1524,Athens,capital and largest city of Greece,261
Q858,Syria,sovereign state in western Asia,310
Q801,Israel,country in Western Asia,344
Q12431,Pyrenees,range of mountains in southwest Europe,127
Q144825,Kiel Canal,canal in the German state of Schleswig-Holstein,65
Q689450,European Defence Community,1952 agreement on common security protocols,29
Q11211,United States Armed Forces,military forces of the United States,74
Q872940,Central Europe Pipeline System,NATO Pipeline System to deliver fuel for air and ground vehicles around Europe,4
Q4515001,Fourth Allied Tactical Air Force,military unit,4
Q396266,Admiralty,British Government ministry responsible for the Royal Navy until 1964,29
Q163584,Derry,city in Northern Ireland,81
Q3684018,United States Naval Forces Central Command,military unit,6
Q263686,Southeast Europe,geographic region,51
Q1384,New York,state of the United States of America,233
Q27275,Central Asia,region in Asia,166
Q218,Romania,country in Central and Eastern Europe,324
Q1246,Kosovo,partially recognized country in southeastern Europe,261
Q773767,Robert Dennison,United States admiral,4
Q3379933,Philippe Goffin,Belgian politician,10
Q1723653,Thomas K. Finletter,American diplomat,6
Q191999,Robert McNamara,American businessman and Secretary of Defense (1916-2009),56
Q4892962,Bernard Burrows,British diplomat (1910-2002),2
Q28037439,Etienne Baele,Belgian military personnel,3
Q164384,Theodore von KÃ¡rmÃ¡n,"Hungarian-American mathematician, aerospace engineer and physicist",44
Q7146154,Patrick Brind,Royal Navy admiral (1892-1963),3
Q7174595,Peter Hayman,British diplomat,3
Q131959,Philippe de Chabot,French admiral,9
Q6231140,John Edelsten,Royal Navy admiral,4
Q2871595,Augustin Guillaume,French general,8
Q109827665,Karl Truesdell,U.S. Army major general,2
Q362442,Arthur William Radford,United States naval aviator (1896-1973),13
Q153832,Alcide De Gasperi,Italian politician and founder of the Christian Democratic Party (1881-1954),71
Q4722703,Alfred G. Ward,United States Navy admiral (1908-1982),3
Q313411,George Shultz,"American economist, statesman, and businessman (1920-2021)",44
Q314545,RenÃ© Pleven,French politician (1901-1993),30
Q5668334,Harry DeWolf,Canadian admiral,2
Q2848073,AndrÃ© Lalande,officer in the Chasseurs Alpins and in the French Foreign Legion (1913-1995),4
Q61466,Johannes Steinhoff,German World War II fighter pilot and general of the Bundeswehr,24
Q7536900,Skule Storheill,Norwegian admiral (1907-1992),3
Q23618568,Norvell G. Ward,American admiral,1
Q2642634,Aernout van Lynden,Dutch-British journalist,2
Q9916,Dwight D. Eisenhower,president of the United States from 1953 to 1961,173
Q457517,Alidius Tjarda van Starkenborgh Stachouwer,Dutch diplomat (1888-1978),11
Q4391239,Arnold Heeney,Canadian diplomat,5
Q1053876,Randolfo Pacciardi,Italian politician (1899-1991),10
Q320963,Giuseppe Pella,Italian politician (1902-1981),35
Q350681,Adam Rapacki,Polish politician (1909-1970),20
Q35314,Nikita Khrushchev,First Secretary of the Communist Party of the Soviet Union from 1953 to 1964,155
Q336837,"Alun Gwynne Jones, Baron Chalfont",British politician (1919-2020),10
Q345531,W. Averell Harriman,"American businessman, politician and diplomat (1891â1986)",35
Q73659,Gerhard Wessel,President of the Federal Intelligence Bureau,8
Q7782089,Theodore W. Parker,United States general,3
Q99866,Hans-Georg von Seidel,German general,6
Q12303970,Bodil Steensen-Leth,Danish author,4
Q7342649,"Robert C. Richardson, Jr.",United States Army general,4
Q5416445,Evelyn Shuckburgh,British diplomat,2
Q4707747,Alan Shapley,United States Marine Corps general,3
Q5339571,Edmund Hudleston,Royal Air Force air marshal (1908-1994),3
Q6137078,James K. Woolnough,United States Army general,3
Q549310,Thomas Hinman Moorer,Chairman of the Joint Chiefs of Staff (1912-2004),10
Q2061526,Paul Nitze,American government official,18
Q55075561,Edward H. Forney,U.S. Marine Corps Brigadier General (1909-1965),2
Q551999,Humberto Delgado,Portuguese politician (1906-1965),23
Q321368,George Joulwan,United States Army general,7
Q9161,Josip Broz Tito,Yugoslav revolutionary and statesman (1892â1980),117
Q382137,Willy Claes,Belgian politician,23
Q203129,Duncan Sandys,British politician (1908-1987),12
Q28086176,Stylianos Pallis,,1
Q7441178,Sean MacFarland,American general,4
Q39524,Gamal Abdel Nasser,2nd President of Egypt from 1956 to 1970,116
Q2268005,"Max Beloff, Baron Beloff",British historian and Conservative peer (1913-1999),5
Q5082595,Charles Spofford,Recipient of the Purple Heart medal,2
Q312026,Georges Bidault,French politician (1899-1983),39
Q494930,Matthew Ridgway,United States Army general (1895â1993),25
Q401897,Brooke Claxton,Canadian politician (1898-1960),7
Q3846050,Marco De Gasperi,Italian sportsperson and athletics competitor,4
Q10365246,Rui Enes Ulrich,,1
Q159700,Jean Monnet,French political economist regarded by as a chief architect of European unity (1888-1979),57
Q7944677,VÃ­ctor Manuel GutiÃ©rrez,Guatemalan trade unionist,3
Q315475,Lin Biao,Vice Chairman of the Communist Party of China (1907-1971),50
Q170541,Eastern Bloc,group of socialist states of Central and Eastern Europe,64
Q220,Rome,capital and largest city of Italy,316
Q111955726,NATO Nuclear Planning Group,,1
Q27433,Central Africa,core region of the African continent,135
Q58707,Aeroflot,Russia's flag-carrier airline,71
Q4093,Glasgow,"city in Glasgow, Scotland, UK",162
Q7888376,United Nations Development Corporation,,1
Q623994,Strategic Arms Limitation Talks,two rounds of bilateral conferences and corresponding international treaties involving the United States and the Soviet Union,35
Q15260617,Government of Greece,"Legislative, executive and judiciary powers of Greece",17
Q1065,United Nations,global international and intergovernmental organization,327
Q256608,Outer Space Treaty,treaty that forms the basis of international space law,48
Q948,Tunisia,country in North Africa,289
Q2090609,Northwood,"settlement in the London Borough of Hillingdon, England",15
Q41573,Bay of Biscay,gulf of the northeast Atlantic Ocean located south of the Celtic Sea,100
Q3293295,Turkish Naval Forces,naval warfare branch of Turkey's military,25
Q217169,Rhodesia,(1965-79) Unauthorized state in South Africa,66
Q4294480,Ministry of National Defence,Portuguese government ministry responsible for military and National Defense affairs,6
Q5472070,Fort Southwick,"part of naval base of Portsmouth in the county of Hampshire, England",3
Q252,Indonesia,country in Southeast Asia and Oceania,329
Q423,North Korea,sovereign state in East Asia,305
Q641983,Federal Civil Defense Administration,government agency,2
Q806950,Bank of France,central bank of France,36
Q15967997,Jeaffreson Greswell,RAF officer,2
Q3569121,Willis Dale Crittenberger,United States Army officer (1890-1980),8
Q207955,Omar Bradley,United States Army general (1893â1981),53
Q313258,Dean Rusk,United States Secretary of State (1909-1994),40
Q158500,Cevdet Sunay,Fifth president of Turkey (1899-1982),57
Q4708705,Alastair Ewing,Royal Navy admiral,1
Q312034,Maurice Couve de Murville,81st Prime Minister of France (1907-1999),35
Q761949,William Henry Edwards,"American entomologist, historian",12
Q512342,Edmondo Bruti Liberati,Italian magistrate,2
Q5257473,Denis Price,British Army general and later Presbyterian minister (1908-1966),3
Q5622290,Guy Grantham,Royal Navy admiral (1900-1992),2
Q332360,Denis Healey,British politician (1917-2015),26
Q5538210,George Creasy,Royal Navy admiral of the fleet (1895-1972),3
Q20973117,Giorgio Cigliana,Kingdom of Italy politician,5
Q5393596,Ernest N. Harmon,United States Army general,5
Q437690,Karel Doorman,Dutch admiral (1889-1942),21
Q336650,"Solly Zuckerman, Baron Zuckerman","British public servant, zoologist and operational research pioneer (1904-1993)",8
Q7325817,Richard G. Colbert,United States admiral,3
Q159478,Wesley Clark,American general and former Democratic Party presidential candidate,39
Q1668704,Thorkil Kristensen,"Danish politician, finance minister, professor in national economy, and futurist (1899-1989)",8
Q5896262,Aksel JÃ¸rgensen,Danish painter (1883-1957),6
Q3371692,Paul Leroy-Beaulieu,French economist (1843-1916),14
Q1157162,Dag RamsÃ¸y Bryn,Norwegian diplomat (1909-1991),3
Q312046,Alexandros Papagos,Greek military leader and politician (1883-1955),33
Q562364,Halvard Lange,Norwegian politician (1902-1970),14
Q956836,Manlio Brosio,"Italian politician, lawyer, and diplomat; NATO Secretary General (1897-1980)",23
Q481112,JÃºlio Botelho Moniz,Portuguese military officer (1900-1970),6
Q76127,Sukarno,1st President of the Republic of Indonesia,109
Q855,Joseph Stalin,leader of the Soviet Union from 1924 to 1953,248
Q697276,Johan Willem Beyen,Dutch politician (1897-1976),15
Q548647,Stefanos Stefanopoulos,Prime Minister of Greece (1898-1982),19
Q223677,John Foster Dulles,United States Secretary of State (1888-1959),53
Q2094124,Pierson Dixon,British diplomat,4
Q128604,Lester B. Pearson,"14th Prime Minister of Canada, from 1963 to 1968",75
Q356724,Antoine Pinay,French politician (1891-1994),29
Q1379277,Paolo Emilio Taviani,Italian politician (1912-2001),14
Q139055,Gaetano Martino,Italian politician (1900-1967),14
Q238745,Adnan Menderes,Turkish politician,55
Q15951474,Averof Neofytou,Cypriot politician,8
Q60954,Heinrich von Brentano,German politician and lawyer (1904-1964),29
Q1651156,Alberto Rossi Longhi,Italian diplomat,2
Q4734685,Aloysio de Andrade Faria,Brazilian businessman,6
Q332405,Stafford Cripps,British politician (1889-1952),32
Q19668583,JosÃ© Manuel Fortuny,Guatemalan communist leader,3
Q72499,Mediterranean Basin,loosely defined region of lands around the Mediterranean Sea,63
Q1741,Vienna,capital of and state in Austria,266
Q25319,Aarhus,city in Central Denmark Region,118
Q97,Atlantic Ocean,"ocean between Europe, Africa and the Americas",246
Q788,Arctic Ocean,"smallest, shallowest, coldest and northernmost of the world's major oceans",204
Q145,United Kingdom,country in north-west Europe,351
Q161341,airborne early warning and control system,airborne system of surveillance radar plus command and control functions,36
Q6063,Government of the United Kingdom,"central government of England, the United Kingdom of Great Britain and Northern Ireland",45
Q424,Cambodia,sovereign state in Southeast Asia,297
Q172640,North Vietnam,former socialist republic in Southeast Asia,71
Q939090,United States Atomic Energy Commission,former agency of the United States federal government,32
Q5589242,Government of Malta,executive branch of Malta,6
Q48,Asia,"continent on Earth, mainly on the Earth's northeastern quadrant",364
Q186444,Treaty on the Non-Proliferation of Nuclear Weapons,international treaty,67
Q49088,Columbia University,private university in New York City,91
Q792369,Belgian Armed Forces,combined military forces of Belgium,27
Q584,Rhine,river in Western Europe,173
Q287422,Anti-Ballistic Missile Treaty,arms control treaty between the US and the USSR,29
Q2381805,United States Sixth Fleet,numbered fleet of the United States Navy,20
Q55416584,continental United States,"umbrella term for parts of the United States located on the main landmass of North America (i.e., 49 states excluding Hawaii, plus the District of Columbia)",3
Q989960,North Platte,"city in Lincoln County, Nebraska, United States",45
Q917374,Norwegian Armed Forces,Armed Forces of the Kingdom of Norway,26
Q1247,Caribbean Sea,"sea of the Atlantic Ocean bounded by North, Central, and South America",165
Q1129369,Hellenic Navy,maritime warfare branch of Greece's military,23
Q406,Istanbul,largest city in Turkey,264
Q3718,Dakar,capital and the largest city of Senegal,161
Q5707266,Hellenic National Defence General Staff,general staff of Greece's military,6
Q334,Singapore,sovereign city-state in Southeast Asia,306
Q978032,Cape Hatteras,cape in the United States,18
Q2940261,Carrier Strike Group Eight,military unit,2
Q12630,Gulf of Mexico,ocean basin in North America,119
Q206975,Strait of Sicily,strait,47
Q2495404,United States Naval Forces Europe-Africa,military unit,7
Q261746,United States Secretary of the Air Force,head of the Department of the Air Force,19
Q1781,Budapest,capital and largest city of Hungary,247
Q180865,University of Toronto,"public research university in Toronto, Ontario, Canada",76
Q1858,Hanoi,capital of Vietnam,187
Q717,Venezuela,sovereign state in northern South America,314
Q49108,Massachusetts Institute of Technology,"US private university in Cambridge, MA (founded 1861)",100
Q27481109,International Labour Office,"permanent secretariat of the International Labour Organization (ILO) in Geneva, Switzerland",0
Q959,Vladivostok,Russian city and the administrative center of Primorsky Krai,151
Q170468,United Arab Republic,former country,74
Q188408,Chen Yi,"Chinese general, People's Republic of China (1901-1972)",30
Q296386,Michel DebrÃ©,79th Prime Minister of France (1912-1996),39
Q2663816,Abdelsalam al-Majali,Jordanian physician and politician,15
Q334830,MoÃse Kapenda Tshombe,Democratic Republic of Congo Prime Minister (1919-1969),36
Q293400,Ãscar Osorio,Salvadoran politician and military official (1910-1969),17
Q312055,VÃ­ctor Paz Estenssoro,President of Bolivia variously in the 20th century,36
Q160318,Norodom Sihanouk,Cambodian king,80
Q381150,Nuri as-Said,Iraqi politician (1888â1958),26
Q1509206,Georgy Pushkin,Soviet diplomat (1909-1963),7
Q4699954,Ajoy Ghosh,Indian politician,13
Q96316776,Ajay Ghosh,"Indian actor who works in Kannada, Tamil and Telugu-language films (fl. 2012- )",3
Q1047,Jawaharlal Nehru,Prime Minister of India from 1947 to 1964,169
Q1392127,Malik Ghulam Muhammad,3rd Governor General of Pakistan (1895-1956),17
Q79125,Karl Gruber,Austrian politician (1909-1995),18
Q563577,John J. McCloy,American lawyer and banker (1895-1989),18
Q2084948,Phao Sriyanond,Director general of Thailand's national police,4
Q109320622,Edward J. Sparks,American diplomat (1897â1976),1
Q1396878,Fazlollah Zahedi,"General, statesman (1897-1963)",26
Q3917260,Kong Le,Lao Army officer (1934-2014),10
Q482965,Byeon Yeong-tae,South Korean politician (1892-1969),11
Q123037,Mohammad Mosaddegh,former Prime Minister of Iran,57
Q268003,Edvard Kardelj,Yugoslav politician (1910-1979),31
Q153509,Makarios III,"Archbishop primate, primate & 1st President of Cyprus",54
Q712817,Georgios Grivas-Digenis,Cypriot general,18
Q297000,Hendrik Frensch Verwoerd,Prime Minister of South Africa from 1958 until his assassination in 1966,46
Q876117,Manouchehr Eghbal,Iranian prime minister (1909-1977),12
Q315572,Nobusuke Kishi,56th and 57th Prime Minister of Japan (1896-1987),44
Q190071,Ayub Khan,President of Pakistan from 1958 to 1969,61
Q158768,RenÃ© Coty,17th President of the French Republic,54
Q2415473,Vagn Bennike,Danish general,7
Q708367,Ernesto de la Guardia,President of Panama (1904-1983),11
Q307244,Abdel Hamid al-Sarraj,Syrian Army officer and politician (1925â2013),13
Q152534,Alfredo Stroessner,President of Paraguay,64
Q56007580,Maludin Simbolon,Indonesian military personnel,2
Q5816,Mao Zedong,Chairman of the Chinese Communist Party & founding father of the People's Republic of China (1893â1976),204
Q661825,Christian Pineau,French Politician & Diplomat,15
Q295790,Carlos AndrÃ©s PÃ©rez,President of Venezuela (1922-2010),38
Q449407,Fouad Chehab,Third President of Lebanon (1902-1973),24
Q156349,Sarvepalli Radhakrishnan,Indian philosopher and politician (1888â1975),82
Q7351,Robert Schumann,German composer (1810â1856),125
Q22279012,Nawab Malik,Indian politician,5
Q328504,Pierre Pflimlin,French politician (1907-2000),27
Q170597,Amadou Toumani TourÃ©,Malian soldier and politician,58
Q471313,HernÃ¡n Siles Zuazo,President of Bolivia variously in the 20th century,26
Q2670453,Djuanda Kartawidjaja,Indonesian Prime Minister (1911-1963),15
Q637768,JosÃ© MarÃ­a Lemus,President of El Salvador (1911-1993),13
Q315522,Ne Win,1st Military Dictator of Myanmar,45
Q604530,Mohammed Ben Aarafa,Moroccan monarch,18
Q3055926,Phetsarath Rattanavongsa,Laotian prime minister and prince,21
Q44588883,Abdel Kader Rifai,association football player,2
Q307226,Abdel Hakim Amer,Egyptian politician and general (1919-1967),27
Q524678,Sulayman al-Nabulsi,Jordanian politician,11
Q42992,Golda Meir,Prime Minister of Israel from 1969 to 1974,120
Q879056,Camilo Ponce EnrÃ­quez,President of Ecuador (1956 - 1960),20
Q870258,Plain of Jars,"megalithic archaeological landscape in Laos, consisting of thousands of stone jars scattered around the upland valleys and the lower foothills of the central plain of the Xiangkhoang Plateau",w
Q465947,Xiangkhouang Province,province of Laos,w
Q1012615,Vang Vieng,town in Laos,s
Q1148907,State of Katanga,unrecognised historical state in Africa,w
Q796,Iraq,sovereign state in western Asia,w
