WikidataID,itemLabel,en_description,sitelinks
Q399963,Aharon Barak,Israeli judge,17.0
Q6254581,John Reinhardt,American diplomat,2.0
Q1974802,William Eldridge Odom,United States Army general (1932-2008),9.0
Q6773495,Marshall Brement,American diplomat,3.0
Q556575,MÃ¡rio Gibson Barbosa,Brazilian diplomat (1918-2007),5.0
Q313531,Juan MarÃ­a Bordaberry,"Politician, rancher (1928-2011)",32.0
Q887685,Carlos Manuel Arana Osorio,President of Guatemala (1918-2003),20.0
Q7004751,Neville Kanakeratne,Sri Lankan lawyer; diplomat and scholar,1.0
Q7668816,T. Vincent Learson,American businessman,2.0
Q183469,Juanita M. Kreps,United States Secretary of Commerce (1921-2010),16.0
Q731106,Stansfield Turner,"United States Navy admiral, Director of Central Intelligence and President of the Naval War College (1923â2018)",13.0
Q294358,Warren Christopher,former U.S. Secretary of State (1925-2011),42.0
Q2077718,Peter Ramsbotham,British Viscount and diplomat (1919-2010),8.0
Q81144,Petar Mladenov,Bulgarian politician and diplomat (1936-2000),34.0
Q49216,Walter Mondale,42nd vice president of the United States,71.0
Q4893999,Bernardus Gerhardus Fourie,South African politician,1.0
Q8009507,William G. Bowdler,American diplomat,2.0
Q467122,Ed Koch,former mayor of New York City (1924-2013),36.0
Q5480803,"Francis E. Meloy, Jr.",American diplomat (1917-1976),4.0
Q1335169,Mordechai Gur,Israeli politician (1930-1995),18.0
Q443777,Orlando Letelier,Chilean economist and diplomat (1932-1976),25.0
Q3436993,Roberto Viaux,Chilean Army general (1917-2005),6.0
Q6095801,John A. Scali,American diplomat (1918-1995),10.0
Q5234213,David Gompert,Director of National Intelligence,2.0
Q34474,Aleksandr Solzhenitsyn,Russian writer,142.0
Q5548496,Georgy Korniyenko,Soviet diplomat,5.0
Q9582,Gerald Ford,"American politician, 38th president of the United States (in office from 1974 to 1977)",159.0
Q570992,Yuli Vorontsov,Russian/Soviet diplomat (1929-2007),11.0
Q6262467,John W. Pauly,United States Air Force general,1.0
Q6262581,"John W. Vogt, Jr.",US Air Force general and flying ace (1920-2010),3.0
Q380484,David Packard,"American electrical engineer, businessman, and philanthropist",34.0
Q7411250,Samuel De Palma,American government official (1918-2002),1.0
Q15808440,Ernest Victor Siracusa,American diplomat (1918-2000),2.0
Q6144710,Nobuhiko Ushiba,Japanese diplomat (1909-1984),3.0
Q706406,Ron Ziegler,White House Press Secretary (1939-2003),8.0
Q1101308,Clifford M. Hardin,American politician,11.0
Q520580,Paul McCracken,American economist (1915-2012),7.0
Q958413,Harry Robbins Haldeman,White House Chief of Staff (1926-1993),22.0
Q5006458,C. Fred Bergsten,American economist,6.0
Q2580484,William S. Mailliard,American politician,4.0
Q15052230,Joseph J. Jova,American diplomat,1.0
Q1368152,Mohamed Oufkir,Moroccan politician and officer (1920-1972),14.0
Q8019197,William Tavoulareas,American businessman,1.0
Q5676373,Hassan Toufanian,Iranian army officer (1913-1998),3.0
Q9588,Richard Nixon,37th president of the United States of America (1913â1994),170.0
Q5949274,Hushang Ansary,politician and businessman,5.0
Q7356718,Rodger Davies,American diplomat,3.0
Q671393,David D. Newsom,American diplomat (1918-2008),7.0
Q2914554,Mordechai Hod,Israeli general,13.0
Q16328801,Petros Garoufalias,Greek politician and diplomat,3.0
Q7327984,Richard N. Cooper,American economist,5.0
Q65513,Karl Schiller,German scientist and politician (1911-1994),18.0
Q979595,Charles Schultze,American government official,10.0
Q1064283,Charles Lucet,French diplomat (1910-1990),4.0
Q455390,Nguyen Ngoc Loan,Vietnamese police chief (1930-1998),23.0
Q1505997,John A. Gronouski,American diplomat,7.0
Q50586871,Harry Obst,American interpreter,1.0
Q5230443,David A. Burchinal,United States Air Force four-star general (1915-1990),2.0
Q7298056,Ray S. Cline,American government official,5.0
Q3764143,Lakshmi Kant Jha,Indian diplomat and economic administrator (1913-1988),6.0
Q28517,Todor Zhivkov,communist head of state of the People's Republic of Bulgaria (1911-1998),63.0
Q319129,Barry Goldwater,American politician,48.0
Q56000341,Robert A. Hurwitch,birth/death: 1920-  VIAF[70598384] LCAuth[n93011669],1.0
Q6248212,John T. McNaughton,American government official (1921-1967),1.0
Q165421,Jacqueline Kennedy Onassis,"First Lady of the United States from 1961 to 1963; wife of the 35th President of the United States, John F. Kennedy",83.0
Q5345127,Edward Rowny,US Army Lieutenant General. Commands Held: 24 Inf Div 1964,6.0
Q6507551,Le Quang Tung,South Vietnamese soldier (1919â1963),4.0
Q7345937,Robert J. McCloskey,American diplomat,3.0
Q8013754,William Jorden,American journalist and diplomat,1.0
Q7791636,Thomas L. Hughes,American academic,4.0
Q313972,Maxwell Davenport Taylor,United States general (1901-1987),31.0
Q381220,Huang Hua,Chinese politician (1913-2010),22.0
Q781813,Jan de Quay,38th Prime Minister of the Netherlands (1901-1985),23.0
Q63008597,Everett F. Drumright,former  United States Ambassador to Taiwan,3.0
Q379797,Sisavang Vatthana,Prime Minister of Laos (1907-1978),32.0
Q6909650,Mordechai Gazit,Israeli diplomat (1922-2016),6.0
Q4447227,Viktor Sukhodrev,Russian translator,9.0
Q215113,Georg Ferdinand Duckwitz,German diplomat and Righteous Among the Nations (1904-1973),16.0
Q541637,Hyman G. Rickover,United States admiral,25.0
Q7329128,Richard Sneider,American diplomat,3.0
Q7159722,Pedro Luis DÃ­az Lanz,Cuban Air Force commander (1926-2008),5.0
Q5074880,Charles A. Meyer,American businessman (1918-1996),1.0
Q721770,Walter Nash,New Zealand politician (1882-1968),14.0
Q482827,William Colby,American intelligence agent,22.0
Q4861114,Barksdale Hamlett,United States Army general,3.0
Q3069503,Fernando MarÃ­a Castiella y MaÃ­z,Spanish diplomat,10.0
Q1117578,Italian Parliament,legislature of Italy,44.0
Q36647,Cork,"city in Munster, Ireland",107.0
Q129610,Galway,city in Ireland,90.0
Q4093,Glasgow,"city in Glasgow, Scotland, UK",161.0
Q11701,United States House of Representatives,lower house of the United States Congress,88.0
Q30917,Swiss Federal Council,seven-member executive council which constitutes the federal government of Switzerland and serves as the collective Swiss head of state,46.0
Q6454,Calais,"commune in Pas-de-Calais, France",111.0
Q47596,Chicago Tribune,"major daily newspaper based in Chicago, Illinois, United States",49.0
Q739908,Manzanillo,city in Mexico,42.0
Q81398,Acapulco,"largest city and port in the state of Guerrero, Mexico",99.0
Q3153288,International News Service,U.S.-based news agency,5.0
Q862034,Rockefeller Foundation,United states based philanthropic organization,33.0
Q4817650,Austrian Parliament,federal legislature of Austria,27.0
Q5484,Caspian Sea,body of water between Europe and Asia,186.0
Q5513,Lake Baikal,"freshwater rift lake in southern Siberia, Russia",162.0
Q626,Volga,river in Russia; longest river in Europe,171.0
Q7908039,Vacuum Oil Company,Defunct American oil company,4.0
Q876185,East Africa Protectorate,former British colony in Africa,31.0
Q2211,MalmÃ¶,"city in Scania, Sweden",134.0
Q135744,Galveston,"city in and county seat of Galveston County, Texas, United States; port and coastal city",69.0
Q316390,Antigua,island in Antigua and Barbuda,66.0
Q272471,Matanzas,capital of the Cuban province of Matanzas,57.0
Q163132,Akron,"city and the county seat of Summit County, Ohio, United States",84.0
Q5689,Ãland,autonomous region of Finland,149.0
Q36091,Minneapolis,"largest city in Minnesota, U.S., county seat of Hennepin County",133.0
Q1037495,Ministry of Foreign Affairs,Ministry of Foreign Affairs of the Netherlands,14.0
Q6867006,Ministry of Foreign Affairs,Estonian government ministry,6.0
Q5882050,Yugoslav government in exile,World War II government-in-exile claiming to be the legitimate government of Yugoslavia,12.0
Q3489540,The Washington Star,"daily afternoon newspaper published in Washington, D.C. between 1852 and 1981",9.0
Q3315371,Global Affairs Canada,department in the Government of Canada that manages Canada's diplomatic relations,9.0
Q99785,Huangpu River,"large manmade tributary of the Yangtze, flowing north through and bisecting the municipality of Shanghai, China, as well as its downtown",39.0
Q4806838,Asiatic Petroleum Company,,3.0
Q600178,The Hongkong and Shanghai Banking Corporation Limited,banking services company based in Hong Kong,12.0
Q47287,The Baltimore Sun,"daily broadsheet newspaper in the city of Baltimore, Maryland, United States",18.0
Q43407,Shandong,province of China,114.0
Q17495,Universal Postal Union,specialized agency of the United Nations focused on cooperation within the postal sector,66.0
Q1357543,Congress of the Republic of Peru,unicameral body that assumes legislative power in Peru,26.0
Q3065187,Ministry of Foreign Affairs (Peru),,5.0
Q117040,Santiago de Cuba,city in Cuba,81.0
Q5317255,Dutch Caribbean,parts of the Kingdom of the Netherlands located in the Caribbean,18.0
Q753932,Izvestia,soviet and Russian socially political and business daily newspaper,37.0
Q209010,Karelian Isthmus,isthmus in North-Western Russia,49.0
Q5535959,George A. Gordon,American diplomat,3.0
Q839560,United States International Trade Commission,government agency,7.0
Q3125291,Ministry of Foreign Affairs of the Hellenic Republic of Greece,Runs the diplomatic relations of the Hellenic Republic of Greece with other countries,9.0
Q4345418,Legislature of Liberia,two-house legislature of Liberia,8.0
Q41705,Fujian,province of China,115.0
Q1484825,Congress of the Union,Mexican Federal Legislature,24.0
Q1110907,Colonial Office,UK former government ministry,13.0
Q62735331,Arabian Standard Oil Company,former oil company,0.0
Q475689,Parliament of Canada,federal legislature of Canada,42.0
Q11698,United States Constitution,Supreme law of the United States of America,111.0
Q49112,Yale University,"private research university in New Haven, Connecticut, United States",100.0
Q477089,Hellenic Parliament,legislative body of the Greek Republic,39.0
Q185000,B-17 Flying Fortress,bomber aircraft family by Boeing,60.0
Q5765,Balearic Islands,archipelago in the Mediterranean Sea,154.0
Q2565708,Ministry of Foreign Affairs of Iran,Iranian government ministry,14.0
Q4970316,British Mandate for Palestine,"A Mandate granted to the UK by the League of Nations to ensure the establishment of a national home for the Jewish people in the Land of Israel, recognizing the historical connection between the Jewish people and its historic homeland",14.0
Q7893929,Universal Corporation,"tobacco company, formerly Universal Leaf Tobacco Company, Inc.",3.0
Q6764908,Mario RamÃ³n Beteta,Mexican Secretary of Finance (1975-1976),5.0
Q835412,Romanian Armed Forces,armed forces of Romania,27.0
Q1959907,AMRO Bank,Dutch bank,3.0
Q463261,Grumman,1929-1994 aerospace manufacturer,32.0
Q21578,Princeton University,"private Ivy League research university in Princeton, New Jersey, United States",94.0
Q202671,Beagle Channel,strait of Chile and Argentina,43.0
Q2383264,Finnish Army,land warfare branch of Finland's military,19.0
Q4970642,British Purchasing Commission,,1.0
Q208711,Chilean Navy,maritime warfare branch of Chile's military,38.0
Q7525,Sevastopol,port city in Crimea,128.0
Q1639488,SosÃºa,"town in Puerto Plata, Dominican Republic",20.0
Q182872,Fontainebleau,"commune in Seine-et-Marne, France",72.0
Q144825,Kiel Canal,canal in the German state of Schleswig-Holstein,64.0
Q9325,Lufthansa,Flag-carrier and largest airline of Germany,97.0
Q349511,Italian Armed Forces,armed forces of the Republic of Italy,34.0
Q378442,Islamic Republic of Iran Air Force,air warfare branch of Iran's regular military,25.0
Q908553,Union Carbide,company,25.0
Q156032,Red River of the South,major river in the southern United States,40.0
Q161258,Clipperton Island,French atoll in the Pacific Ocean,81.0
Q928949,Colorado Party,political party of Paraguay,28.0
Q1430823,Colorado Party,political party of Uruguay,23.0
Q741723,United States Army Air Forces,aerial warfare branch of the United States army from 1941 to 1947,36.0
Q192435,Tripolitania,historic region and former province of Libya,54.0
Q220759,Consolidated B-24 Liberator,1939 bomber aircraft family,41.0
Q31063,Christmas Island,Australian external territory in the Indian Ocean,140.0
Q3751320,Lauchlin Currie,economist (1902-1993),10.0
Q27092,Sea of Japan,"sea between Korea, Japan, and Russia",115.0
Q107427626,Central Planning Board,Nazi German governmental production planning agency under the Commissioner for the Four Year Plan,2.0
Q2994202,National Petroleum Council,organization,2.0
Q652023,Chilean Air Force,air warfare branch of Chile's armed forces,22.0
Q828422,Hellenic Armed Forces,combined military forces of Greece,24.0
Q131279,Althing,unicameral parliament of Iceland,61.0
Q634542,Brazilian Air Force,air warfare branch of Brazil's armed forces,24.0
Q114984,San Antonio de los BaÃ±os,municipality of Cuba,19.0
Q649596,Ma Bufang,Chinese politician (1903-1975),23.0
Q7915590,Soviet Armed Forces,combined military forces of the Soviet Union (1922â1991),34.0
Q213624,Ministry of Foreign Affairs of Poland,Poland Ministry of Foreign Affairs,13.0
Q590750,Italian Socialist Party,former Italian political party (1892â1994),38.0
Q552,Oder,river in Central Europe flowing from the Czech Republic and along the PolandâGermany border,97.0
Q160320,Dammam,"port city in the Eastern Province, Saudi Arabia",78.0
Q5616269,Guillermo Sevilla Sacasa,Nicaraguan politician (1908-1997),4.0
Q181912,KLM,flag carrier airline of the Netherlands,72.0
Q679743,United States Maritime Administration,agency within the U.S. Department of Transportation,8.0
Q521207,Trades Union Congress,federation of trade unions in England and Wales,17.0
Q210431,Polish Socialist Party,Polish left-wing political party,24.0
Q3565932,Communist Party of Greece (Interior),political party in Greece,8.0
Q4998404,Bureau of Near Eastern Affairs,U.S. State Department division,4.0
Q1311249,Phillips Talbot,American diplomat,7.0
Q968038,Dong Biwu,Chinese politician (1886-1975),27.0
Q4368224,Strategic Services Unit,US intelligence organization of the 1940s,2.0
Q203843,Alfonso GarcÃ­a Robles,Mexican diplomat and politician (1911-1991),53.0
Q1006287,"Independent Smallholders, Agrarian Workers and Civic Party",political party in Hungary,15.0
Q11297,Headquarters of the United Nations,group of buildings in New York City,48.0
Q8510,Helmand River,river in Afghanistan and Iran,57.0
Q5153034,Committee of the Whole,,1.0
Q57770,Argentine Air Force,air warfare branch of Argentina's armed forces,23.0
Q1180,Jammu and Kashmir,former state administered by India,108.0
Q2158825,Robert Silvercruys,Belgian diplomat,2.0
Q15628977,Ministry of Foreign Affairs of Romania,Romanian ministry,9.0
Q173821,Helmand,province of Afghanistan,71.0
Q312818,Mount Scopus,"mountain in Jerusalem, Israel",47.0
Q494162,National Assembly,legislature of South Korea,34.0
Q270794,National Academy of Sciences,science branch of the United States National Academies,48.0
Q3524953,Ministry of External Affairs,government ministry of India,15.0
Q4644671,82nd United States Congress,1951â1953 U.S. Congress,4.0
Q846656,United Nations Relief and Works Agency for Palestine Refugees in the Near East,United Nation Organization,36.0
Q7801,International Court of Justice,primary judicial organ of the United Nations,117.0
Q1123997,Waldorf-Astoria Hotel,"hotel in New York, United States",31.0
Q208489,El Al,flag-carrier airline of Israel,47.0
Q4859280,Barbara Salt,British diplomat (1904-1975),2.0
Q135325,Alcoa,producer of aluminum,27.0
Q161549,European Coal and Steel Community,international organisation serving to unify European countries after World War II,68.0
Q1304002,Indonesian Air Force,air warfare branch of Indonesia's military,21.0
Q488756,Republic of Korea Navy,naval warfare branch of South Korea's military,21.0
Q4072716,AfghanistanâPakistan relations,international diplomacy,13.0
Q684800,International Commission of Jurists,organization,23.0
Q991369,Fort Bragg,United States Army installation; census designated place in North Carolina,31.0
Q654342,Federation of Rhodesia and Nyasaland,former country of Africa,39.0
Q609255,Matsu Islands,"minor archipelago of 19 islands and islets in Fujian Province, ROC",42.0
Q650194,Ngo Dinh Nhu,Vietnamese political tactician (1910-1963),19.0
Q1235098,Komla Agbeli Gbedemah,politician and former finance minister of Ghana (1913-1998),10.0
Q847314,EOKA,former Greek Cypriot nationalist guerrilla organization,23.0
Q748010,North American Aerospace Defense Command,combined organization of the United States and Canada providing air defence for North America,35.0
Q18639479,Francis M. Bator,American economist,2.0
Q5192044,Cuban Revolutionary Council,organization,2.0
Q1191264,Great Society,political program launched by Democratic President Lyndon B. Johnson in 1964â65,22.0
Q189150,Black Panther Party,Black revolutionary socialist organization,52.0
Q5841439,Thomas Karamessines,Deputy Director for Plans of the CIA,4.0
Q37116,AK-47,1940s assault rifle of Soviet origin,105.0
Q161718,United Nations Development Programme,global network for development of United Nations,71.0
Q79883,Strait of Hormuz,strait between the Gulf of Oman and the Persian Gulf,94.0
Q191703,Organisation of African Unity,organization,52.0
Q6251730,John P. Weinel,American admiral (1916-2004),1.0
Q2126538,General Assembly of the Organization of American States,Legislative body of the Organization of American States,5.0
Q100026,General Dynamics F-16 Fighting Falcon,fighter aircraft family by General Dynamics,78.0
Q1442594,Jamshid Amouzegar,Iranian politician (1923-2016),20.0
Q2897234,Edward Djerejian,diplomat,8.0
Q100411453,African Development Fund,fund administered by the African Development Bank to support African nations,0.0
Q3698044,Nigerian Red Cross Society,organization,5.0
Q108223,Belize City,largest city in Belize,84.0
Q7022807,Nguyen Dinh Thuan,Vietnamese politician,2.0
Q956890,William Raborn,United States admiral (1905-1990),6.0
Q5649984,Hans Engen,Norwegian diplomat,2.0
Q5416445,Evelyn Shuckburgh,British diplomat,2.0
Q152534,Alfredo Stroessner,President of Paraguay,63.0
Q106646883,Philip J. Farley,"politician in Massachusetts, US",0.0
Q7373283,"Roy R. Rubottom, Jr.",American diplomat,6.0
Q2073431,Antonio Carrillo Flores,Mexican Secretary of Foreign Affairs and Finance (1909-1986),6.0
Q2918336,John Hay Whitney,American diplomat and publisher,9.0
Q320963,Giuseppe Pella,Italian politician (1902-1981),33.0
Q661825,Christian Pineau,French Politician & Diplomat,15.0
Q882558,Wilber M. Brucker,"Governor of Michigan, United States Secretary of the Army (1894-1968)",8.0
Q5367855,Katsuo Okazaki,Japanese athlete-politician,8.0
Q6144681,Sadao Iguchi,Japanese diplomat (1899-1980),3.0
Q1083797,Joseph Alsop,American columnist,8.0
Q743568,Braj Kumar Nehru,Indian politician (1909-2001),10.0
Q59471,Adib Shishakli,"Syrian politician,killed in 1964",24.0
Q822594,Louis Joxe,French politician (1901-1991),10.0
Q728501,Sakari Tuomioja,Finnish politician and diplomat (1911-1964),21.0
Q214532,Heinz Krekeler,German diplomat (1906-2003),3.0
Q30070961,James Williams Riddleberger,American diplomat and foreign service officer,2.0
Q356724,Antoine Pinay,French politician (1891-1994),28.0
Q233686,Mamie Eisenhower,wife of President Dwight D. Eisenhower (1896-1979),50.0
Q707178,Paul Magloire,President of Haiti (1907-2001),20.0
Q139055,Gaetano Martino,Italian politician (1900-1967),14.0
Q579,Carlos IbÃ¡Ã±ez del Campo,Chilean army officer and political figure (1877-1960),30.0
Q455692,Gustavo Rojas Pinilla,19th President of Colombia (1900-1975),26.0
Q13024023,Asa Sarasin,Thai diplomat,3.0
Q1382002,Everett McKinley Dirksen,United States Senator (1896-1969),21.0
Q1820814,Leslie Knox Munro,"New Zealand lawyer, journalist, and politician (1901-1974)",9.0
Q353935,Edward R. Murrow,American broadcast journalist and war correspondent (1908-1965),44.0
Q1026663,Gerard C. Smith,American diplomat (1914-1994),7.0
Q4766299,Ann C. Whitman,Personal secretary to the President,2.0
Q1509224,Georgy Zarubin,Russian diplomat,8.0
Q4424841,Mikhail Smirnovsky,Soviet diplomat (1921-1989),5.0
Q316471,Raymond A. Spruance,United States admiral (1886-1969),31.0
Q28312897,Clarence B. Randall,American lawyer and businessman,1.0
Q15993599,Christopher Van Hollen,American diplomat,1.0
Q351761,Herbert Brownell,American politician (1904-1996),10.0
Q7411046,Samuel C. Waugh,American businessman,1.0
Q5723511,Henry I. Hodes,United States general (1899-1962),3.0
Q6281920,Joseph C. Satterthwaite,American diplomat (1900-1990),2.0
Q537370,Eleanor Lansing Dulles,American government official (1895-1996),6.0
Q3426023,RenÃ© Cogny,French general,8.0
Q773767,Robert Dennison,United States admiral,4.0
Q15455452,Clyde D. Eddleman,United States general (1902-1992),4.0
Q881113,John O. Pastore,American politician (1907-2000),12.0
Q5233150,David E. Bell,American government official (1919-2000),3.0
Q7154188,Paul W. Jones,American diplomat,4.0
Q636637,Vladimir Dedijer,Serbian politician and partisan fighter (1914-1990),11.0
Q5127304,Clark L. Ruffner,United States general,6.0
Q495681,Mohamed Chenik,Tunisian politician and businessman (1889-1976),6.0
Q2005329,Nuri Yamut,Turkish soldier,7.0
Q6217584,John A. Calhoun,American diplomat,1.0
Q21556920,Hubert Graves,British diplomat,1.0
Q457398,Marinus van der Goes van Naters,Dutch noble (1900-2005),7.0
Q2594,Theodor Heuss,German politician (1884-1963),64.0
Q1335257,Warren Grant Magnuson,American politician (1905-1989),12.0
Q697747,Tsiang Tingfu,Chinese historian and diplomat,10.0
Q7553510,Soemitro Djojohadikoesoemo,Indonesian economist and politician (1917-2001),4.0
Q86478603,Wells Stabler,,2.0
Q5660081,Harold Beeley,British diplomat (1909-2001),4.0
Q1978066,Alexander Panyushkin,Soviet diplomat (1905-1974),7.0
Q1675824,Ivone Kirkpatrick,British diplomat,7.0
Q63123191,Leonard C. Meeker,American politician (1916-2014),1.0
Q711110,Sun Li-jen,Chinese general and politician (1900-1990),15.0
Q6774977,Martin Behrman,American mayor,4.0
Q7332885,Ridgway B. Knight,American diplomat,2.0
Q6286053,Joseph Palmer II,American diplomat (1914-1994),4.0
Q7970444,Warren Randolph Burgess,American diplomat,3.0
Q562364,Halvard Lange,Norwegian politician (1902-1970),14.0
Q881158,Juan JosÃ© ArÃ©valo,First democratically-elected president of Guatemala,22.0
Q93221693,Harold H. Tittmann,,2.0
Q815,Gabriel GonzÃ¡les Videla,Chilean politician (1898-1980),32.0
Q8289499,Wang Bingnan,Chinese diplomat,2.0
Q697372,Zhang Fakui,Chinese general (1896-1980),12.0
Q313357,Fahri KorutÃ¼rk,"Turkish admiral, ambassador and 6th President of the Republic of Turkey",57.0
Q65073978,Thathom District,"district in Xaisomboun Province, Laos",3.0
Q171882,Larnaca,city on the southern coast of Cyprus,81.0
Q355771,Indian Army,land based branch of the Indian Armed Forces,36.0
Q25315,Phan Thiáº¿t,provincial city of Vietnam,93.0
Q540130,Senate of Berlin,Government of Berlin,16.0
Q187284,Hurghada,city in Egypt,76.0
Q308940,F-5,1959 fighter aircraft family by Northrop,40.0
Q1646899,Cabanes,"municipality in CastellÃ³, Spain",30.0
Q465947,Xiangkhouang Province,province of Laos,37.0
Q167217,Abu Musa,An Iranian island in the Persian Gulf,35.0
Q3851431,Royal Lao Armed Forces,1949-1975 combined military forces of Laos,5.0
Q207322,Huambo,city in Angola,65.0
Q312055,VÃ­ctor Paz Estenssoro,President of Bolivia (1907-2001),34.0
Q1743993,Kivu,region in the Democratic Republic of the Congo,20.0
Q316384,U Nu,Burmese nationalist and political figure (1907-1995),36.0
Q699510,Jacques Soustelle,French politician and member of the Resistance (1912-1990),15.0
Q366947,Albert Kalonji,Democratic Republic of the Congo politician,11.0
Q1429232,Joseph IlÃ©o,Congolese Prime Minister (1921-1994),15.0
Q193043,Ferhat Abbas,"Algerian politician  (1899-1985), President of Provisional Government of  Algeria, president of the National Constitutional Assembly of Algeria",50.0
Q434797,JÃ³zef Cyrankiewicz,Polish politician (1911-1989),30.0
Q151394,AntÃ³nio de Oliveira Salazar,Prime Minister of Portugal (1889-1970),82.0
Q299142,Hayato Ikeda,Prime Minister of Japan (1899-1965),40.0
Q381150,Nuri as-Said,Iraqi politician (1888-1958),25.0
Q186500,Chang Myon,South Korean politician (1899-1966),65.0
Q422969,Sushil Koirala,Nepalese politician (1939-2016),37.0
Q193874,Hassan||,King of Morocco (1909-1961),46.0
Q78539,Julius Raab,Austrian chancellor and politician (1891-1964),28.0
Q1095298,Clare Hayes Timberlake,American diplomat,2.0
Q20015671,Carlos Toranzo Montero,Argentine diplomat (1902-1977),1.0
Q387751,Ouane Rattikone,Laotian military commander (1912-1978),2.0
Q5363958,IchirÅ KÅno,Japanese politician,9.0
Q5444924,Fernando Santos Costa,Portuguese politician,4.0
Q365359,Mario Echandi JimÃ©nez,President of Costa Rica (1915-2011),25.0
Q335791,Herbert Morrison,British Labour politician (1888-1965),21.0
Q3595572,Kavalam Madhava Panikkar,"Indian diplomat, academic and historian (1895-1963)",12.0
Q698713,Hossein Ala',"Iranian politician (1881-1964), Prime Minister of Iran",11.0
Q152777,Plaek Phibunsongkhram,Thai politician and general (1897-1964),46.0
Q79125,Karl Gruber,Austrian politician (1909-1995),18.0
Q59981,Shukri al-Quwatli,President of Syria (1891-1967),28.0
Q2084948,Phao Sriyanond,Director general of Thailand's national police,4.0
Q420743,Akram al-Hawrani,Syrian politician (1912-1996),16.0
Q4271789,John Kotelawala,Sri Lankan politician,14.0
Q456413,Clare Boothe Luce,"American writer, politician, ambassador, journalist and anti-Communist activist (1903-1987)",21.0
Q29050,Mohammad Hatta,1st Vice President of Indonesia (1902-1980),38.0
Q4116139,Ahmad Najib al-Hilali,Egyptian Prime Minister,9.0
Q2877627,Ba Swe,Burmese politician,7.0
Q382070,RenÃ© Mayer,French politician Prime Minister of France (1895-1972),25.0
Q49355,James Bryant Conant,American chemist (1893â1978),26.0
Q699336,Mahmoud Fawzi,Egyptian politician and diplomat; prime minister (1970-1972),10.0
Q6372015,Karl L. Rankin,American diplomat,5.0
Q716980,Kodendera Subayya Thimayya,Indian Chief of Army staff (1906-1965),11.0
Q437407,Elfego HernÃ¡n MonzÃ³n Aguirre,President of Guatemala (1912-1981),12.0
Q887946,JosÃ© Antonio RemÃ³n Cantera,President of Panama (1908-1955),14.0
Q5932574,"Hugh S. Cumming, Jr.",American diplomat,1.0
Q6531836,Lester D. Mallory,American diplomat,1.0
Q738358,John Bagot Glubb,British general,22.0
Q367342,Mario Scelba,Prime Minister of Italy (1901-1991),36.0
Q533153,Mustafa Ben Halim,Libyan Prime Minister,21.0
Q2364974,Salah Salim,Egyptian politician,6.0
Q296076,FÃ©lix Faure,7th President of the French Republic (1841-1899),52.0
Q1697131,Lim Yew Hock,Singaporean and Malaysian politician (1914-1984),10.0
Q733972,Ê¿Ali Mahir,Egyptian Prime Minister (1882-1960),14.0
Q2196351,Boun Oum,Laotian politician,19.0
Q338538,Mikhail Pervukhin,First Vice-Premier of the Soviet Union (1904-1978),12.0
Q151735,CelÃ¢l Bayar,3rd president of Turkey,67.0
Q1774108,Ali Amini,Prime Minister of Iran from 6 May 1961 to 19 July 1962,15.0
Q968674,Khalid Bakdash,former leader of the Syrian Communist Party (SCP) (1912-1999),18.0
Q733180,Tom Mboya,Kenyan politician (1930-1969),16.0
Q5497075,Frederic L. Chapin,American diplomat,1.0
Q1506098,Vyacheslav Malyshev,Russian politician (1902-1957),9.0
Q1751022,Sabri al-Asali,Syrian politician (1903-1976),11.0
Q3015854,Dap Chhuon,Cambodian general,9.0
Q20738360,Louis DÃ©joie,Haitian politician (1896-1969),3.0
Q131077,Yukio Hatoyama,93rd Prime Minister of Japan,76.0
Q325403,Aneurin Bevan,Welsh politician (1897-1960),32.0
Q501759,Andrey Smirnov,Soviet diplomat (1905-1982),8.0
Q365413,FÃ©lix Gaillard,Prime Minister of France (1919-1970),27.0
Q3435624,Robert Lacoste,French politician,7.0
Q66447,Eugen Gerstenmaier,German politician (1906-1986),15.0
Q403740,Mustafa Khalil,Egyptian Prime Minister (1920-2008),16.0
Q238745,Adnan Menderes,Turkish politician,55.0
Q106233918,Roland N. Smoot,American Vice Admiral,1.0
Q460416,Valko Chervenkov,"Bulgarian communist politician, prime minister (1900-1980)",24.0
Q21089561,Fayez al-Sarraj,Libyan politician and architect,45.0
Q455325,Aiichiro Fujiyama,Japanese politician (1897-1985),5.0
Q1344225,Rashid Karami,Lebanese politician (1921-1987),20.0
Q880932,Horace Hildreth,American politician (1902-1988),8.0
Q325501,Nasrollah Entezam,iranian diplomat (1900-1980),10.0
Q605467,Antonio Thrasybule KÃ©breau,President of Haiti (1909-1963),13.0
Q188974,Pedro Eugenio Aramburu,Argentine general (1903-1970),32.0
Q328504,Pierre Pflimlin,French politician (1907-2000),27.0
Q693529,Jacques Massu,French general,18.0
Q958649,Vong Savang,Laotian prince (1931-1978),8.0
Q170597,Amadou Toumani TourÃ©,Malian soldier and politician,58.0
Q377585,Maurice Challe,French general,10.0
Q3064381,Fadi Abboud,Lebanese politician,5.0
Q299732,Abd al-Karim Qasim,"Iraqi Army brigadier, nationalist and Prime Minister of Iraq from 1958 to 1963",40.0
Q713316,Pierre Lagaillarde,French politician (1931-2014),7.0
Q625096,Lee Ki-poong,South Korean politician (1896-1960),7.0
Q437690,Karel Doorman,Dutch admiral (1889-1942),21.0
