WikidataID,itemLabel,en_description,sitelinks
Q6602,Strasbourg,capital and largest city of Grand Est; located in the historical region of Alsace,179
Q1022,Stuttgart,capital city of German federated state Baden-WÃ¼rttemberg,171
Q56663,Subic,municipality of the Philippines in the province of Zambales,27
Q134514,Suez,city in Egypt,83
Q899,Suez Canal,artificial waterway in Egypt connecting the Mediterranean and the Red Sea,159
Q483654,Sunni Islam,denomination of Islam,119
Q11462,Surabaya,"city and capital of East Java, Indonesia",108
Q730,Suriname,country in South America,262
Q38807,Suva,capital city of Fiji,126
Q25231,Svalbard,Norwegian archipelago in the Arctic Ocean,144
Q467711,South-West Africa People's Organization,political party,36
Q1050,Eswatini,sovereign state in southern Africa,255
Q34,Sweden,sovereign state in northern Europe,342
Q9027,Swedish,North Germanic language spoken in Sweden and Finland,228
Q165192,Swedes,ethnic group in Northern Europe,77
Q39,Switzerland,federal state in Western Europe,350
Q3130,Sydney,"capital city of New South Wales, Australia",243
Q80053,Tabriz,"city in East Azerbaijan Province, Iran",118
Q1867,Taipei,special municipality and capital city of Taiwan,173
Q924,Tanzania,sovereign state in Africa,285
Q269,Tashkent,capital of Uzbekistan,176
Q994,Tbilisi,capital city of the sovereign state of Georgia,214
Q3238,Tegucigalpa,capital city of Honduras,147
Q33935,Tel Aviv,city in Israel,169
Q1509,Tennessee,state of the United States of America,210
Q1439,Texas,state of the United States of America,241
Q17151,Thessaloniki,"city in Greece, Central Macedonia",136
Q124739,Tijuana,"largest city of Baja California, Mexico",101
Q172,Toronto,"capital city of the province of Ontario, Canada",201
Q190959,Transvaal Province,former province of South Africa,59
Q128323,Trinidad,larger of the two major islands which make up Trinidad and Tobago,77
Q3579,Tripoli,capital city of Libya,171
Q3572,Tunis,capital of Tunisia,170
Q948,Tunisia,sovereign state in Northern Africa,289
Q495,Turin,city and commune in Italy,169
Q9212,United States Army,branch of the United States Armed Forces,77
Q11220,United States Navy,maritime warfare branch of the United States' military,79
Q212,Ukraine,sovereign state in Europe,357
Q8798,Ukrainian,East Slavic language,196
Q698232,United Nations Commission on International Trade Law,Trade Law body of the UN,25
Q7888376,United Nations Development Corporation,,1
Q54954590,United Nations Disarmament Commission,,1
Q623036,United Nations Population Fund,United Nations organization,42
Q182016,United Nations Environment Programme,a United Nations organisation,54
Q878,United Arab Emirates,sovereign state in Southwest Asia,280
Q1065,United Nations,global international and intergovernmental organization,279
Q30,United States of America,sovereign state in North America,394
Q510610,United States European Command,unified combatant command of the United States Armed Forces responsible for the European region,24
Q33986,ValparaÃ­so,city in Chile,246
Q717,Venezuela,sovereign state in northern South America,314
Q237,Vatican City,"independent city-state enclaved within Rome, Italy under the sovereignty of the Holy See",314
Q7024935,Nicholas A. Veliotes,American diplomat,2
Q2996826,Venezuelans,citizens or residents of Venezuela,27
Q9326,Vientiane,capital of Laos,159
Q174423,National Front for the Liberation of South Vietnam,guerrilla movement during the Vietnam War,59
Q1370,Virginia,state of the United States of America,220
Q959,Vladivostok,Russian city and the administrative center of Primorsky Krai,150
Q220843,Walvis Bay,"city and harbour in Erongo Region, Namibia",65
Q61,"Washington, D.C.",capital city of the United States of America,277
Q1223,Washington,state of the United States of America,208
Q270,Warsaw,capital and largest city of Poland,264
Q42761,Watergate scandal,political scandal that occurred in the United States in the 1970s,74
Q4412,West Africa,westernmost region of the African continent,135
Q36678,West Bank,landlocked territory near the Mediterranean coast of Western Asia,116
Q407199,Palestinian territories,"West Bank, excluding East Jerusalem,  a part of  the State of Israel Capital, in the status of belligerent occupation, supported by international public law and the High Court of Justice of Israel",48
Q56036,West Berlin,political enclave that existed between 1949 and 1990,63
Q1356,West Bengal,Indian state,138
Q27496,Western Europe,region comprising the westerly countries of Europe,137
Q669037,West Indies,island region in the Caribbean,69
Q181982,Western Hemisphere,the half of Earth which lies west of the prime meridian and east of the antimeridian,72
Q6250,Western Sahara,disputed territory in the Maghreb region of North Africa,190
Q683,Samoa,sovereign state made up of six islands in the Pacific Ocean,239
Q632404,Westinghouse Electric Corporation,"American manufacturing company, founded 1886",27
Q1721,Wiesbaden,capital of the German state of Hesse,149
Q3935,Windhoek,capital of the Republic of Namibia,162
Q177773,World Intellectual Property Organization,specialized UN agency focused on intellectual property protection,59
Q1537,Wisconsin,state of the United States of America,210
Q465947,Xiangkhouang Province,province of Laos,37
Q236807,Yugoslavs,United South Slavic people and the citizens of the former Yugoslavia,39
Q1435,Zagreb,capital city of Croatia,203
Q6500954,Zaire,country in Africa now known as the Democratic Republic of the Congo,59
Q1774,Zanzibar,semi-autonomous part of Tanzania,103
Q954,Zimbabwe,sovereign state in southern Africa,288
Q72,ZÃ¼rich,"capital of the canton of ZÃ¼rich, Switzerland",180
Q654536,Canadian Nuclear Safety Commission,government agency,6
Q202770,Alexei Kosygin,Soviet politician (1904-1980),57
Q533890,Alexander Shelepin,KGB chairman (1918-1994),20
Q646776,Ahmed Asmat Abdel-Meguid,Egyptian diplomat (1923-2013),13
Q106439451,Theunie Steyn,South African judge (1920-1998),1
Q1995329,Noel Gayler,United States admiral,5
Q3649515,Alfonso Robelo,Nicaraguan businessman,5
Q4722251,Alfred Atherton,American diplomat (1921-2002),5
Q2836105,Ali Aref Bourhan,President of the Government Council the French Territory of the Afars and the Issas,6
Q4726663,Alimirah Hanfere,Ethiopian politician,1
Q468481,Ali Murtopo,Indoneisan politician and general (1924-1984),8
Q449037,Alvin Ailey,"African - American dancer, choreographer and activist",37
Q87514838,Jean M. Wilkowski,American diplomat,1
Q321323,Pyotr Abrassimov,Soviet war hero and politician (1912-2009),9
Q4117417,Abdullahi Ahmed Addow,Somali politician and diplomat,4
Q3160893,James E. Akins,The U.S. Ambassador to Saudi Arabia from 1973 to 1976,5
Q7297148,Ray Atherton,American diplomat,4
Q5668968,"Harry G. Barnes, Jr.",U.S. ambassador,1
Q2580722,William Tapley Bennett Jr.,American diplomat (1917-1994),4
Q12725741,Corneliu Bogdan,Romanian diplomat (1921-1990),3
Q5228376,David Bolen,American sprinter and diplomat,6
Q561494,Pik Botha,South African politician (1932-2018),27
Q8009507,William G. Bowdler,American diplomat,2
Q16204578,"James ""Wally"" Brewster, Jr.",American diplomat,5
Q58642905,Ernesto AraÃºjo,Brazilian diplomat,14
Q432762,Anne Armstrong,American diplomat (1927-2008),9
Q63708,Ellsworth Bunker,American diplomat,10
Q42342182,Geraldine Byrne Nason,Irish diplomat,3
Q1708970,Henry A. Byroade,United States general (1913-1993),7
Q518861,Frank Carlucci,American politician,24
Q381113,Amr Moussa,politician from Egypt,34
Q219256,Andreas Papandreou,Greek politician (1919-1996),50
Q12873619,Andreas Papandreou,Greek economist,1
Q160456,Angela Davis,"American political activist, scholar, and author",69
Q602428,Antonio GuzmÃ¡n FernÃ¡ndez,President of the Dominican Republic (1911-1982),21
Q182086,Agostino Casaroli,Catholic cardinal,27
Q888064,Miguel Obando y Bravo,Catholic cardinal,24
Q293455,Saint Ãscar Romero,Fourth Archbishop of San Salvador (1917-1980),58
Q2863384,Arnold Frutkin,NASA official,4
Q4799698,Arthur McKee,"Newspaper proprietor, photo-engraver and printer, land agent, businessman, orchardist",2
Q7345838,Robert J. Blackwell,American government official,1
Q8004763,William B. Buffum,American diplomat (1921-2012),3
Q7145705,Patricia M. Derian,American activist,8
Q5293990,Donald B. Easum,American diplomat (1923-2016),2
Q7792839,Thomas O. Enders,American diplomat,2
Q6786818,Mathea Falco,U.S. civil servant,2
Q972052,Philip Habib,American diplomat (1920-1992),17
Q4797759,Arthur A. Hartman,American diplomat,10
Q155649,Richard Holbrooke,American diplomat (1941-2010),52
Q6111087,Jack B. Kubisch,American diplomat,2
Q5083230,Charles W. Maynes,American diplomat (1938-2007),1
Q399235,Patsy Mink,American politician (1927-2002),15
Q7327552,Richard M. Moose,American politician (1932-2015),3
Q968268,Thomas R. Pickering,American diplomat,14
Q15514927,William D. Rogers,American law clerk,4
Q8008305,"William E. Schaufele, Jr.",United States diplomat,2
Q2300505,Harry W. Shlaudeman,American diplomat,5
Q521462,Joseph J. Sisco,American diplomat (1919-2004),7
Q822380,Walter John Stoessel,American diplomat (1920-1986),6
Q7934870,Viron P. Vaky,American diplomat (1925-2012),1
Q1335058,Griffin Bell,American judge (1918-2009),16
Q188969,B. B. King,"American blues guitarist, singer, and songwriter (1925â2015)",92
Q273866,Abulhassan Banisadr,"Iranian politician and economist, and Iran's first President",62
Q231417,Barbara Walters,"American broadcast journalist, author, and television personality",46
Q315534,Bachir Gemayel,Lebanese politician and militia commander and President of Lebanon (1947-1982),36
Q1328935,Eliyahu Ben-Elissar,Israeli diplomat (1932-2000),9
Q37610,David Ben-Gurion,"Israeli politician, Zionist leader, prime minister of Israel (1886â1973)",121
Q4893308,Bernard Kalb,American journalist,3
Q4912331,Billy Carter,American businessman (1937-1988),7
Q43033,Desmond Tutu,"South African churchman, politician, archbishop, Nobel Prize winner (1931â2021)",107
Q7345617,Robert Hormats,American government official,4
Q273129,Leopoldo Calvo-Sotelo,"Spanish politician, president of the Government from 1981 to 1982",42
Q365971,Camille Chamoun,Lebanese politician (1900-1987),30
Q665962,Paulo Evaristo Arns,"Brazilian archbishop, cardinal and theologian (1921-2016)",23
Q965283,RaÃºl Silva HenrÃ­quez,Catholic cardinal (1907-1999),17
Q504828,Jean-Marie Villot,Roman Catholic cardinal,20
Q165522,Stefan WyszyÅski,Polish Roman Catholic cardinal (1901-1981),38
Q295790,Carlos AndrÃ©s PÃ©rez,President of Venezuela (1922-2010),38
Q7282072,Rafael Castillo Valdez,Guatemalan diplomat (1928-2015),2
Q99354011,Carlos Castro Madero,Argentine military officer,1
Q5986270,Ichio Asukata,Japanese politician (1915-1990),8
Q765165,Leonid Brezhnev,General Secretary of the Communist Party of the Soviet Union (1906â1982),125
Q284230,Arthur Frank Burns,American economist and diplomat (1904-1987),15
Q1064126,Charles Diggs,American politician (1922-1998),9
Q192634,BÃ¼lent Ecevit,former Prime Minister of Turkey (1925-2006),64
Q41570,Hua Guofeng,2nd Chairman of the Central Committee of the Chinese Communist Party,60
Q5816,Mao Zedong,1st Chairman of the Central Committee of the Chinese Communist Party,202
Q192512,Mengistu Haile Mariam,former General Secretary of the Workers' Party of Ethiopia,64
Q939880,G. William Miller,American government official (1925-2006),17
Q62059863,Salim Sfeir,Lebanese â Swiss banker and financier (born 1944),3
Q979595,Charles Schultze,American government official,10
Q983721,William J. Casey,American politician (1913â1987),20
Q597630,Clement J. Zablocki,Wisconsin politician (1912-1983),9
Q2514,Willy Brandt,"chancellor of West Germany (1969â1974), SPD",113
Q332360,Denis Healey,British politician (1917-2015),26
Q197170,Zhang Chunqiao,Member of the Gang of Four (1917-2005),25
Q319824,Charan Singh,prime minister of India (1902-1987),47
Q2042,Charles de Gaulle,eighteenth President of the French Republic (1890-1970),197
Q70112566,Charles F. Meissner,American economist,0
Q1064898,Charles Horman,American journalist,9
Q607841,Charles Malik,Lebanese politician (1906-1987),19
Q557233,Chen Yun,Elder of the Communist Party of China (1905-1995),25
Q382192,Qiao Guanhua,Chinese diplomat (1913-1983),15
Q554131,Mangosuthu Buthelezi,South African politician,24
Q17410,Zhou Enlai,1st Premier of the People's Republic of China (1898-1976),92
Q336050,Christopher Soames,British politician (1920â1987),11
Q386798,Clark Clifford,American secretary of defense (1906-1998),20
Q2977865,Claude Morin,Canadian writer and politician,3
Q19878,Muammar Gaddafi,"Libyan revolutionary, politician and political theorist (1942â2011)",168
Q1337605,John Anton Blatnik,American politician (1911-1991),6
Q1164977,Dante Fascell,American politician (1917-1998),7
Q1780222,Paul Findley,American politician (1921-2019),12
Q864545,Donald M. Fraser,American politician (1924-2019),11
Q4888163,Benjamin A. Gilman,politician and United States Army Air Force officer,12
Q467122,Ed Koch,former mayor of New York City (1924-2013),36
Q1249126,Joel Pritchard,American politician (1925-1997),6
Q200701,Henry S. Reuss,American politician (1912-2002),4
Q561284,Cedric Richmond,American politician,19
Q1716860,Robert L. F. Sikes,American politician (1906-1994),4
Q723155,John W. Wydler,American politician (1924-1987),5
Q426404,Connie Mulder,South African politician (1925-1988),8
Q183187,Fahd bin Abdulaziz Al Saud,King of Saudi Arabia from 1982 to 2005,72
Q689964,Prince El Hassan bin Talal of Jordan,Jordanian prince,17
Q296661,Cyrus Vance,United States Secretary of State from 1977 to 1980,39
Q1165211,Dany Chamoun,Lebanese politician (1934-1990),14
Q310247,Mohammed Daoud Khan,"politician, first President of Afghanistan (1973-1978)",47
Q4054144,David L. Aaron,American diplomat and writer (born 1938),4
Q5231192,David Basnett,Trade union leader (1924-1989),2
Q333085,David Owen,British politician (born 1938),21
Q11239,David Rockefeller,American banker and philanthropist,54
Q1376679,Louis de Guiringaud,French politician and diplomat (1911-1982),9
Q2649226,Hugo de Jonge,Dutch politician,15
Q128911,Ezer Weizman,"Israeli politician, 7th president of Israel (1924-2005)",43
Q552916,Harold Brown,U.S. Secretary of Defense (1927-2019),28
Q145881,Juan Ponce Enrile,Filipino politician,21
Q16977,Deng Xiaoping,"Chinese politician, paramount leader of China from 1978 until his retirement in 1989",120
Q623395,Richard Armitage,American politician,18
Q7188551,Phyllis E. Oakley,American diplomat,1
Q35829359,Sardar Dost Muhammad Mazari,politician in Pakistan,2
Q294358,Warren Christopher,U.S. Secretary of State (1925-2011),42
Q545307,Bill Clements,"American businessman, politician and former Governor of Texas (1917-2011)",16
Q2158692,Robert S. Ingersoll,American diplomat (1914-2010),6
Q60734993,Todd D. Robinson,American government official,5
Q822359,Kenneth Rush,American diplomat,10
Q887418,Desmond Hoyte,"President of Guyana, politician, lawyer (1929-2002)",21
Q699801,Sigvard Arne Eklund,Swedish politician (1911-2000),14
Q1250858,Dory Chamoun,Lebanese politician,8
Q66107,Henry Kissinger,United States Secretary of State,117
Q1260,Kurt Waldheim,Austrian politician and diplomat (1918-2007),83
Q1263771,Dudley Thompson,Jamaican politician (1917-2012),6
Q733875,Elias Sarkis,Sixth President of Lebanon (1924-1985),21
Q4481071,Fang Yi,Chinese politician and diplomat (1916-1997),6
Q2647833,James B. Reuter,American-Filipino Jesuit priest (1916-2012),8
Q1441961,Francisco FernÃ¡ndez OrdÃ³Ã±ez,Spanish politician (1930-1992),14
Q11256,Fidel Castro,Cuban politician and revolutionary,195
Q65561,Hans Apel,German politician (SPD) (1932-2011),16
Q159844,Wim Duisenberg,Dutch politician and economist,36
Q361315,Simha Erlich,Israeli politician (1915-1983),11
Q3540630,Medina Carreira,Portuguese jurist (1931-2017),3
Q6082493,Ziya Müezzino?lu,Turkish politician and diplomat,1
Q1797137,MÃ¡rio Henrique Simonsen,Brazilian engineer and economist,6
Q4530056,Einar ÃgÃºstsson,Icelandic politician,6
Q319015,Yigal Allon,"Israeli politician, general, acting prime minister of Israel (1918-1980)",35
Q63831,Hafizullah Amin,2nd General Secretary of the People's Democratic Party of Afghanistan,48
Q151763,K. B. Andersen,Danish politician (1914-1984),9
Q502746,Andrey Kozyrev,Russian diplomat,24
Q184267,Andrei Gromyko,Soviet diplomat,70
Q1709013,JosÃ© Ayala Lasso,Ecuadorian diplomat,6
Q3272330,M'hamed Boucetta,Moroccan politician (1925-2017),9
Q1257,Boutros Boutros-Ghali,6th Secretary-General of the United Nations (1922-2016),87
Q3369161,Patricio Carvajal,Chilean politician (1916-1994),8
Q701841,Chatchai Chunhawan,Thai Army officer and politician (1920-1998),23
Q3489137,Bohuslav ChÅoupek,"Czechoslovak member of Czechoslovak parliament, publicist, politic writer, ambassador, minister of foreign affairs and slovak nation politician",8
Q188783,Moshe Dayan,Israeli military leader and politician (1915-1981),66
Q967139,Miguel Ãngel de la Flor,Peruvian politician and general,6
Q6069193,Pedro JosÃ© CalderÃ³n,Peruvian politician,4
Q5056038,Cecil Dennis,Liberian politician,5
Q2755794,Moumouni Adamou Djermakoye,Nigerien politician,6
Q5883014,Gonzalo Facio Segreda,Costa Rican politician,6
Q6084719,Ismail Fahmi,Egyptian diplomat,7
Q57344,Joschka Fischer,German politician,57
Q1425313,Garret FitzGerald,Irish politician and head of government (1926â2011),30
Q459146,Frank Forde,"Australian politician, 15th Prime Minister of Australia (1890-1983)",31
Q434786,Arnaldo Forlani,Italian politician and statesman (born 1925),35
Q106235,Hans-Dietrich Genscher,German politician and member of the Free Democratic Party (1927-2016),58
Q722527,Sadegh Ghotbzadeh,Iranian politician (1936-1982),9
Q308533,Abdul Cader Shahul Hameed,Sri Lankan politician (1928-1999),3
Q711468,Sa'dun Hammadi,Iraqi politician (1930-2007),18
Q12960,Michel Jobert,French politician (1921-2002),13
Q6932507,Muhammad Ibrahim Kamel,Egyptian cabinet member and ambassador,5
Q3565005,Wadal Abdelkader Kamougue,Chadian politician,9
Q307237,Abdul Halim Khaddam,Syrian politician (1932-2020),25
Q305860,Abbas Ali Khalatbari,Iranian diplomat and politician (1912-1979),8
Q531198,Indalecio LiÃ©vano,politician (1917-1982),8
Q533683,George Macovescu,Romanian writer and politician (1913-2002),7
Q76297,Adam Malik,3rd Vice President of Indonesia (1917-1984),27
Q7357366,Rodrigo Malmierca DÃ­az,Cuban politician,5
Q736289,Ernesto Melo Antunes,Portuguese politician (1933-1999),11
Q315565,Kiichi Miyazawa,The 78th Prime Minister of Japan (1919-2007),46
Q320156,Benjamin Mkapa,Tanzanian politician and former president (1938-2020),45
Q58106,Nikolay Mladenov,Bulgarian politician,15
Q4200159,Mochtar Kusumaatmadja,Indonesian diplomat,8
Q57539,Otto PÃ©rez Molina,President of Guatemala (2012-2015),45
Q4302094,Ana Montes,American intelligence analyst,7
Q171834,Aldo Moro,Italian politician (1916-1978),80
Q12194248,Naha Mint Mouknass,Mauritanian politician,9
Q6068416,Ahmet GÃ¼ndÃ¼z ÃkÃ§Ã¼n,Turkish politician,4
Q9345256,Stefan Olszowski,Polish politician,9
Q722282,"Marcelino Oreja, 1st Marquis of Oreja",Spanish Minister of Foreign Affairs and European Parliament member,19
Q109130,P. J. Patterson,"former prime minister of Jamaica, Jamaican politician",26
Q374949,Andrew Peacock,Australian politician,8
Q58156,Saud bin Faisal bin Abdulaziz Al Saud,Saudi politician (1940-2015),23
Q1241512,Frigyes Puja,Hungarian politician (1921-2008),11
Q707184,Ioannis Rallis,Prime Minister of Greece (1878-1946),18
Q737664,Carlos P. Romulo,Filipino politician and diplomat (1899-1985),22
Q571094,Jean Sauvagnargues,French politician (1915-2002),12
Q2571,Walter Scheel,President of West Germany (1974-1979),67
Q8276206,Shen Chang-huan,Chinese politician,3
Q24257049,Fabiano Silveira,lawyer and politician,7
Q1606032,Henri Simonet,Belgian politician (1931-1996),8
Q156781,MÃ¡rio Soares,President of Portugal (1924â2017),58
Q4388117,Sunao Sonoda,Japanese politician,8
Q4065797,Ètefan Andrei,Romanian politician,16
Q953952,Sven Andersson,Swedish politician (1910-1987),10
Q295128,Gaston Thorn,Prime Minister of Luxembourg (1928-2007),39
Q187413,Ãlvaro Uribe VÃ©lez,President of Colombia from 2002 to 2010,55
Q1077899,Chris van der Klaauw,Dutch politician (1924-2005),11
Q773635,Max van der Stoel,Dutch politician and diplomat (1924-2011),19
Q331251,Renaat Van Elslande,Belgian politician (1916-2000),6
Q393447,Agha Shahi,Pakistani diplomat (1920-2006),11
Q9576,James Callaghan,former prime minister of the United Kingdom (1912â2005),83
Q301252,Anthony Crosland,British politician (1918â1977),13
Q1288802,MiloÅ¡ MiniÄ,Serbian politician (1914-2003),10
Q947002,Emilio Ãscar Rabasa,Mexican Secretary of Foreign Affairs (1970-75),9
Q2067775,Alberto Romulo,Philippine politician and diplomat,10
Q386438,FranÃ§oise Giroud,French writer and politician (1916-2003),26
Q3048185,Edner Brutus,Haitian diplomat and historian,4
Q1443517,"Frank Judd, Baron Judd",British politician (born 1935),9
Q2124,ValÃ©ry Giscard d'Estaing,French official and statesman (1926â2020),113
Q101137,Yasuo Fukuda,91st Prime Minister of Japan,75
Q6107428,Reynaldo Galindo Pohl,El Salvador politician,5
Q743274,Carlos GalvÃ£o de Melo,Portuguese military officer (1921-2008),6
Q2423000,Carlos GarcÃ­a-Bedoya,Peruvian diplomat (1925-1980),6
Q5857624,Federico GarcÃ­a Capurro,Uruguayan politician,2
Q203843,Alfonso GarcÃ­a Robles,Mexican diplomat and politician (1911-1991),53
Q365387,Gabriel Ramanantsoa,President of Madagascar (1906-1978),30
Q48231,Idi Amin,third president of Uganda (1925-2003),100
Q878859,Gilles Andriamahazo,Malagasy politician (1919-1989),18
Q505291,Andrew Goodpaster,United States Army general (1915-2005),7
Q1335169,Mordechai Gur,Israeli politician (1930-1995),18
Q2603608,M. T. Haryono,Indonesian general,8
Q5952167,Robert E. Huyser,United States Air Force general (1924â1997),4
Q43380529,Victor Khoury,Former Minister of Defense of Lebanon,2
Q561177,Kriangsak Chamanan,Thai politician (1917-2003),23
Q116630,Francisco Morales BermÃºdez,President of Peru,29
Q402998,Leonardus Benjamin Moerdani,Indonesian military person,9
Q202006,Olusegun Obasanjo,Nigerian politician,58
Q332055,Omar Torrijos,Panamanian lÃ­der de la RevoluciÃ³n panameÃ±a(1929-1981),42
Q1353499,Otelo Saraiva de Carvalho,"Portuguese military, political and terrorist (1936-2021)",21
Q442464,Hjalmar Siilasvuo,Finnish general (1892-1947),24
Q47022735,Mosambaye Singa Boyenge,,2
Q7637162,Sumitro,Indonesian general (1927-1998),2
Q6200650,Stig Synnergren,Swedish general and supreme commander (1915-2004),5
Q5676373,Hassan Toufanian,Iranian army officer (1913-1998),3
Q313996,Roberto Eduardo Viola,"military, dictador and de facto president of Argentina",36
Q368536,Frederick C. Weyand,American general,15
Q465086,John A. Wickham,United States Army general,11
Q200499,Muhammad Zia-ul-Haq,Longest reigning dictator of Pakistan (1924-1988),63
Q62237,Georg Leber,German politician (SPD) (1920-2012),16
Q298649,George Habash,founder of the Popular Front for the Liberation of Palestine (1926-2008),38
Q141704,George Meany,American labor leader,9
Q9582,Gerald Ford,"American politician, 38th president of the United States (in office from August 9, 1974 to January 20, 1977)",159
Q1391193,Ghassan Tueni,"Lebanese journalist, writer and politician",9
Q1516697,Alfredo GÃ³mez Morales,Argentinian economist and politician (1908-1990),3
Q23333,Gough Whitlam,"Australian politician, 21st Prime Minister of Australia (1916-2014)",55
Q887146,Reubin Askew,American politician (1928-2014),14
Q374960,John J. Gilligan,"American politician, governor of Ohio (1921â2013)",11
Q345531,W. Averell Harriman,"American businessman, politician and diplomat (1891â1986)",35
Q9960,Ronald Reagan,40th president of the United States and actor,301
Q880776,William Scranton,Governor of Pennsylvania (1917-2013),14
Q313776,George Wallace,45th Governor of Alabama (1919-1998),41
Q318009,Ksenophon Zolotas,Prime Minister of Greece (1904-2004),24
Q2638079,Manuel GutiÃ©rrez Mellado,Spanish general and politician,10
Q643348,Habib Bourguiba,Tunisian politician,71
Q41178,Haile Selassie I,Emperor of Ethiopia (1892-1975),106
Q366343,Hamilton Jordan,Chief of Staff to President of the United States Jimmy Carter (1944-2008),10
Q110774336,Harry Kopp,American politician,1
Q732439,Hasan di Tiro,Aceh politician (1925-2010),12
Q297667,Hassan Gouled Aptidon,President of Djibouti (1916-2006),41
Q165405,Helen Suzman,South African politician (1917-2009),28
Q2518,Helmut Kohl,Chancellor of West Germany and reunified Germany (1930â2017),121
Q3129951,Helmut Sonnenfeldt,American writer (1926-2012),5
Q379197,Heng Samrin,Cambodian politician,27
Q516858,Henry Ford II,American automotive industry executive (1917â1987),30
Q5724205,Henry Kamm,American journalist,5
Q5904469,Hugo Escobar Sierra,Colombian politician,1
Q672145,Al Sayed Musa al-Sadr,Lebanese politician (1928-),21
Q285536,Imelda Marcos,former First Lady of the Philippines,101
Q1149,Indira Gandhi,third Prime Minister of India,150
Q333309,"Ivor Richard, Baron Richard",British politician (1932-2018),15
Q2105,Jacques Chirac,French statesman and official (1932â2019),148
Q1363641,Jacques de LarosiÃ¨re,"French civil servant, IMF managing director",12
Q472589,Jaime Gama,Portuguese politician,12
Q171989,James R. Schlesinger,"United States Secretary of Defense; United States Secretary of Energy; economist, academic and educator (1929-2014)",32
Q213861,Jim Jones,American founder and the leader of the Peoples Temple (1931-1978),44
Q60697209,Jimmy Carter,American singer,0
Q538741,Jimmy Kruger,South African politician (1917-1987),12
Q433129,Joan Mondale,former Second Lady of the United States,15
Q1691308,Jody Powell,White House press secretary to President Jimmy Carter,8
Q6213580,Joel FilÃ¡rtiga,Paraguayan physician (1932-2019),4
Q182642,John Glenn,American astronaut and politician (1921â2016),79
Q6270558,Jon D. Glassman,American diplomat,3
Q6284674,Joseph Kraft,American journalist,2
Q470290,Joshua Nkomo,Zimbabwean politician (1917-1999),30
Q716929,Geng Biao,Chinese general and diplomat (1909-2000),11
Q105480,Kenneth Kaunda,First president of Zambia (1924â2021),66
Q45785,Kim Dae-jung,South Korean politician (1924-2009),86
Q41117,Kim Il-sung,Founder of the Democratic People's Republic of Korea (1912-1994),149
Q165210,Kim Young-sam,President of the Republic of Korea (1927-2015),66
Q162306,Birendra of Nepal,former king of Nepal,46
Q19943,Juan Carlos I of Spain,king of Spain from 1975 to 2014,119
Q208301,Khalid of Saudi Arabia,King of Saudi Arabia (1911-1982),61
Q1744912,Klaus Blech,German jurist,1
Q16666522,Koun Wick,Cambodian diplomat,2
Q8620,Kwame Nkrumah,Ghanaian pan-Africanist and the first Prime Minister and President of Ghana (1909-1972),133
Q200436,Rauf DenktaÅ,Leader of Turkish Cypriots and founding President of TRNC (1924-2012),54
Q624781,Lee Beom-seok,South Korean politician (1925-1983),4
Q19519034,Wilbert J. Le Melle,American diplomat,1
Q131248,Lee Kuan Yew,1st Prime Minister of Singapore (1923-2015),109
Q1817220,Len Murray,"British politician, life peer (1922-2004)",2
Q3236702,Leslie H. Gelb,American journalist (1937-2019),5
Q1626737,Lester L. Wolff,American politician,11
Q8294899,Li Qiang,Chinese revolutionary and politician (1905â1996),4
Q311413,Li Xiannian,3rd President of the People's Republic of China (1909-1992),44
Q6548136,Lillian Gordy Carter,mother of U.S. president Jimmy Carter,7
Q6318658,Jusuf Wanandi,Indonesian politician,3
Q315475,Lin Biao,Vice Chairman of the Communist Party of China (1907-1971),50
Q9023767,Lorenzo Miguel,Argentine labor leader,4
Q1748727,Luis Fernan Bedoya Reyes,Peruvian politician,12
Q379712,Luis CorvalÃ¡n,Chilean politician (1916-2010),25
Q9640,Lyndon B. Johnson,36th president of the United States from 1963 to 1969,161
Q283451,Mikhail Suslov,Soviet-era statesman (1902-1982),45
Q315979,Malcolm Fraser,"Australian politician, 22nd Prime Minister of Australia (1930-2015)",48
Q12245618,Mansour Khalid,politician,4
Q7416,Margaret Thatcher,British stateswoman and prime minister (1925â2013),189
Q346112,Juan Mari BrÃ¡s,Founder of the Puerto Rican Socialist Party (1925-2010),7
Q8027,Martin Luther King Jr.,"American clergyman, activist, and leader in the American Civil Rights Movement",210
Q3326194,JosÃ© Alfredo MartÃ­nez de Hoz,Argentine businessman and economist (1925-2013),8
Q468234,Maurice Bishop,Revolutionary and Grenada 's second Prime Minister (1979-1983),27
Q1133864,Tom Bradley,First African-American Mayor of Los Angeles (1917-1998),13
Q4868013,Bassam Shakaa,Palestinian mayor,4
Q4287613,JosÃ© Medeiros Ferreira,Portuguese politician,4
Q365395,Michael Manley,4th Prime Minister of Jamaica,28
Q47426,Milton Friedman,"American economist, statistician, and writer",123
Q2048332,Paul Adderley,Acting Governor-General of the Bahamas (1928-2012),7
Q584459,Alastair Gillespie,Canadian politician (1922-2018),3
Q5949274,Hushang Ansary,politician and businessman,5
Q562162,Evangelos Averoff,Greek politician and author (1910-1990),9
Q62812,Daniel Bahr,German politician (FDP),14
Q62206,Egon Bahr,German politician (SPD) (1922-2015),32
Q201665,NicolÃ¡s Ardito Barletta Vallarino,President of Panama,16
Q1627852,Horace Chang,Jamaican politician,3
